Package,Flavor,Version,R_version,OS,architecture,other,version,revision,Date
foreign,r-devel-linux-x86_64-debian-clang,0.8-87,devel,linux,x86_64,debian-clang,NA,r87507,2025-01-04 22:50:24.347446
stringx,r-devel-linux-x86_64-debian-clang,0.2.8,devel,linux,x86_64,debian-clang,NA,r87507,2025-01-04 22:50:24.347446
stringx,r-devel-linux-x86_64-fedora-clang,0.2.8,devel,linux,x86_64,fedora-clang,NA,r87473,2025-01-04 22:50:24.347446
AuxSurvey,r-devel-linux-x86_64-fedora-gcc,1.0,devel,linux,x86_64,fedora-gcc,NA,r87452,2025-01-04 22:50:24.347446
borrowr,r-devel-linux-x86_64-fedora-gcc,0.2.0,devel,linux,x86_64,fedora-gcc,NA,r87452,2025-01-04 22:50:24.347446
cauchypca,r-devel-linux-x86_64-fedora-gcc,1.3,devel,linux,x86_64,fedora-gcc,NA,r87452,2025-01-04 22:50:24.347446
choosepc,r-devel-linux-x86_64-fedora-gcc,1.0,devel,linux,x86_64,fedora-gcc,NA,r87452,2025-01-04 22:50:24.347446
CIMTx,r-devel-linux-x86_64-fedora-gcc,1.2.0,devel,linux,x86_64,fedora-gcc,NA,r87452,2025-01-04 22:50:24.347446
cjbart,r-devel-linux-x86_64-fedora-gcc,0.3.2,devel,linux,x86_64,fedora-gcc,NA,r87452,2025-01-04 22:50:24.347446
cols,r-devel-linux-x86_64-fedora-gcc,1.5,devel,linux,x86_64,fedora-gcc,NA,r87452,2025-01-04 22:50:24.347446
Compositional,r-devel-linux-x86_64-fedora-gcc,7.2,devel,linux,x86_64,fedora-gcc,NA,r87452,2025-01-04 22:50:24.347446
crwbmetareg,r-devel-linux-x86_64-fedora-gcc,1.0,devel,linux,x86_64,fedora-gcc,NA,r87452,2025-01-04 22:50:24.347446
dCovTS,r-devel-linux-x86_64-fedora-gcc,1.4,devel,linux,x86_64,fedora-gcc,NA,r87452,2025-01-04 22:50:24.347446
Directional,r-devel-linux-x86_64-fedora-gcc,7.0,devel,linux,x86_64,fedora-gcc,NA,r87452,2025-01-04 22:50:24.347446
do3PCA,r-devel-linux-x86_64-fedora-gcc,1.0.0,devel,linux,x86_64,fedora-gcc,NA,r87452,2025-01-04 22:50:24.347446
FPCdpca,r-devel-linux-x86_64-fedora-gcc,0.1.0,devel,linux,x86_64,fedora-gcc,NA,r87452,2025-01-04 22:50:24.347446
geppe,r-devel-linux-x86_64-fedora-gcc,1.0,devel,linux,x86_64,fedora-gcc,NA,r87452,2025-01-04 22:50:24.347446
MSGARCHelm,r-devel-linux-x86_64-fedora-gcc,0.1.0,devel,linux,x86_64,fedora-gcc,NA,r87452,2025-01-04 22:50:24.347446
mvcauchy,r-devel-linux-x86_64-fedora-gcc,1.1,devel,linux,x86_64,fedora-gcc,NA,r87452,2025-01-04 22:50:24.347446
mvhtests,r-devel-linux-x86_64-fedora-gcc,1.0,devel,linux,x86_64,fedora-gcc,NA,r87452,2025-01-04 22:50:24.347446
nlgm,r-devel-linux-x86_64-fedora-gcc,1.0,devel,linux,x86_64,fedora-gcc,NA,r87452,2025-01-04 22:50:24.347446
PartialNetwork,r-devel-linux-x86_64-fedora-gcc,1.0.4,devel,linux,x86_64,fedora-gcc,NA,r87452,2025-01-04 22:50:24.347446
paths,r-devel-linux-x86_64-fedora-gcc,0.1.1,devel,linux,x86_64,fedora-gcc,NA,r87452,2025-01-04 22:50:24.347446
pchc,r-devel-linux-x86_64-fedora-gcc,1.3,devel,linux,x86_64,fedora-gcc,NA,r87452,2025-01-04 22:50:24.347446
PNAR,r-devel-linux-x86_64-fedora-gcc,1.7,devel,linux,x86_64,fedora-gcc,NA,r87452,2025-01-04 22:50:24.347446
RCTrep,r-devel-linux-x86_64-fedora-gcc,1.2.0,devel,linux,x86_64,fedora-gcc,NA,r87452,2025-01-04 22:50:24.347446
regda,r-devel-linux-x86_64-fedora-gcc,1.0,devel,linux,x86_64,fedora-gcc,NA,r87452,2025-01-04 22:50:24.347446
riAFTBART,r-devel-linux-x86_64-fedora-gcc,0.3.3,devel,linux,x86_64,fedora-gcc,NA,r87452,2025-01-04 22:50:24.347446
SAMTx,r-devel-linux-x86_64-fedora-gcc,0.3.0,devel,linux,x86_64,fedora-gcc,NA,r87452,2025-01-04 22:50:24.347446
SBAGM,r-devel-linux-x86_64-fedora-gcc,0.1.0,devel,linux,x86_64,fedora-gcc,NA,r87452,2025-01-04 22:50:24.347446
spinifex,r-devel-linux-x86_64-fedora-gcc,0.3.7.0,devel,linux,x86_64,fedora-gcc,NA,r87452,2025-01-04 22:50:24.347446
tidytreatment,r-devel-linux-x86_64-fedora-gcc,0.2.2,devel,linux,x86_64,fedora-gcc,NA,r87452,2025-01-04 22:50:24.347446
UBayFS,r-devel-linux-x86_64-fedora-gcc,1.0,devel,linux,x86_64,fedora-gcc,NA,r87452,2025-01-04 22:50:24.347446
ctsem,r-oldrel-macos-arm64,3.10.1,oldrel,macos,arm64,,4.3.1,NA,2025-01-04 22:50:24.347446
