Package,Flavor,Version,R_version,OS,architecture,other,version,revision,Date
pretest,r-devel-linux-x86_64-debian-clang,0.2,devel,linux,x86_64,debian-clang,NA,r85769,2024-01-06 22:52:53.510247
prettyGraphs,r-devel-linux-x86_64-debian-clang,2.1.6,devel,linux,x86_64,debian-clang,NA,r85769,2024-01-06 22:52:53.510247
prettyR,r-devel-linux-x86_64-debian-clang,2.2-3,devel,linux,x86_64,debian-clang,NA,r85769,2024-01-06 22:52:53.510247
prithulib,r-devel-linux-x86_64-debian-clang,1.0.2,devel,linux,x86_64,debian-clang,NA,r85769,2024-01-06 22:52:53.510247
prnsamplr,r-devel-linux-x86_64-debian-clang,0.3.0,devel,linux,x86_64,debian-clang,NA,r85769,2024-01-06 22:52:53.510247
pro,r-devel-linux-x86_64-debian-clang,0.1.1,devel,linux,x86_64,debian-clang,NA,r85769,2024-01-06 22:52:53.510247
proccalibrad,r-devel-linux-x86_64-debian-clang,0.14,devel,linux,x86_64,debian-clang,NA,r85769,2024-01-06 22:52:53.510247
proj4,r-devel-linux-x86_64-debian-clang,1.0-13,devel,linux,x86_64,debian-clang,NA,r85769,2024-01-06 22:52:53.510247
prop.comb.RR,r-devel-linux-x86_64-debian-clang,1.2,devel,linux,x86_64,debian-clang,NA,r85769,2024-01-06 22:52:53.510247
properties,r-devel-linux-x86_64-debian-clang,0.0-9,devel,linux,x86_64,debian-clang,NA,r85769,2024-01-06 22:52:53.510247
protoclust,r-devel-linux-x86_64-debian-clang,1.6.4,devel,linux,x86_64,debian-clang,NA,r85769,2024-01-06 22:52:53.510247
proxirr,r-devel-linux-x86_64-debian-clang,0.2,devel,linux,x86_64,debian-clang,NA,r85769,2024-01-06 22:52:53.510247
rasterize,r-devel-linux-x86_64-debian-clang,0.1,devel,linux,x86_64,debian-clang,NA,r85769,2024-01-06 22:52:53.510247
rateratio.test,r-devel-linux-x86_64-debian-clang,1.1,devel,linux,x86_64,debian-clang,NA,r85769,2024-01-06 22:52:53.510247
raters,r-devel-linux-x86_64-debian-clang,2.0.3,devel,linux,x86_64,debian-clang,NA,r85769,2024-01-06 22:52:53.510247
rbenchmark,r-devel-linux-x86_64-debian-clang,1.0.0,devel,linux,x86_64,debian-clang,NA,r85769,2024-01-06 22:52:53.510247
rbiouml,r-devel-linux-x86_64-debian-clang,1.11,devel,linux,x86_64,debian-clang,NA,r85769,2024-01-06 22:52:53.510247
rbounds,r-devel-linux-x86_64-debian-clang,2.2,devel,linux,x86_64,debian-clang,NA,r85769,2024-01-06 22:52:53.510247
rcc,r-devel-linux-x86_64-debian-clang,1.0.0,devel,linux,x86_64,debian-clang,NA,r85769,2024-01-06 22:52:53.510247
rcdd,r-devel-linux-x86_64-debian-clang,1.6,devel,linux,x86_64,debian-clang,NA,r85769,2024-01-06 22:52:53.510247
rcdklibs,r-devel-linux-x86_64-debian-clang,2.8,devel,linux,x86_64,debian-clang,NA,r85769,2024-01-06 22:52:53.510247
