Package,Flavor,Version,R_version,OS,architecture,other,version,revision,Date
ATbounds,r-patched-linux-x86_64,0.1.0,patched,linux,x86_64,,4.4.1,r86980,2024-09-11 22:52:46.101065
coil,r-patched-linux-x86_64,1.2.4,patched,linux,x86_64,,4.4.1,r86980,2024-09-11 22:52:46.101065
dhlabR,r-patched-linux-x86_64,1.0.6,patched,linux,x86_64,,4.4.1,r86980,2024-09-11 22:52:46.101065
eSDM,r-patched-linux-x86_64,0.4.2,patched,linux,x86_64,,4.4.1,r86980,2024-09-11 22:52:46.101065
exams.forge,r-patched-linux-x86_64,1.0.10,patched,linux,x86_64,,4.4.1,r86980,2024-09-11 22:52:46.101065
fHMM,r-patched-linux-x86_64,1.4.0,patched,linux,x86_64,,4.4.1,r86980,2024-09-11 22:52:46.101065
jackstraw,r-patched-linux-x86_64,1.3.15,patched,linux,x86_64,,4.4.1,r86980,2024-09-11 22:52:46.101065
ojsr,r-patched-linux-x86_64,0.1.2,patched,linux,x86_64,,4.4.1,r86980,2024-09-11 22:52:46.101065
OPI,r-patched-linux-x86_64,3.0.2,patched,linux,x86_64,,4.4.1,r86980,2024-09-11 22:52:46.101065
PubChemR,r-patched-linux-x86_64,2.0.1,patched,linux,x86_64,,4.4.1,r86980,2024-09-11 22:52:46.101065
tidyREDCap,r-patched-linux-x86_64,1.1.1,patched,linux,x86_64,,4.4.1,r86980,2024-09-11 22:52:46.101065
