Package,Flavor,Version,R_version,OS,architecture,other,version,revision,Date
tern.rbmi,r-devel-linux-x86_64-fedora-clang,0.1.4,devel,linux,x86_64,fedora-clang,NA,r87437,2024-12-19 22:51:02.164991
AnnoProbe,r-release-linux-x86_64,0.1.7,release,linux,x86_64,,4.4.2,NA,2024-12-19 22:51:02.164991
aPEAR,r-release-linux-x86_64,1.0.0,release,linux,x86_64,,4.4.2,NA,2024-12-19 22:51:02.164991
AutoPipe,r-release-linux-x86_64,0.1.6,release,linux,x86_64,,4.4.2,NA,2024-12-19 22:51:02.164991
CauchyCP,r-release-linux-x86_64,0.1.1,release,linux,x86_64,,4.4.2,NA,2024-12-19 22:51:02.164991
cinaR,r-release-linux-x86_64,0.2.3,release,linux,x86_64,,4.4.2,NA,2024-12-19 22:51:02.164991
DFD,r-release-linux-x86_64,0.2.0,release,linux,x86_64,,4.4.2,NA,2024-12-19 22:51:02.164991
DRviaSPCN,r-release-linux-x86_64,0.1.4,release,linux,x86_64,,4.4.2,NA,2024-12-19 22:51:02.164991
DTSEA,r-release-linux-x86_64,0.0.3,release,linux,x86_64,,4.4.2,NA,2024-12-19 22:51:02.164991
easybio,r-release-linux-x86_64,1.1.0,release,linux,x86_64,,4.4.2,NA,2024-12-19 22:51:02.164991
exams.forge,r-release-linux-x86_64,1.0.10,release,linux,x86_64,,4.4.2,NA,2024-12-19 22:51:02.164991
formatdown,r-release-linux-x86_64,0.1.4,release,linux,x86_64,,4.4.2,NA,2024-12-19 22:51:02.164991
gamlss.foreach,r-release-linux-x86_64,1.1-6,release,linux,x86_64,,4.4.2,NA,2024-12-19 22:51:02.164991
genekitr,r-release-linux-x86_64,1.2.8,release,linux,x86_64,,4.4.2,NA,2024-12-19 22:51:02.164991
GeneNMF,r-release-linux-x86_64,0.6.2,release,linux,x86_64,,4.4.2,NA,2024-12-19 22:51:02.164991
GeneSelectR,r-release-linux-x86_64,1.0.1,release,linux,x86_64,,4.4.2,NA,2024-12-19 22:51:02.164991
GeoFIS,r-release-linux-x86_64,1.1.0,release,linux,x86_64,,4.4.2,NA,2024-12-19 22:51:02.164991
ggfields,r-release-linux-x86_64,0.0.6,release,linux,x86_64,,4.4.2,NA,2024-12-19 22:51:02.164991
git2rdata,r-release-linux-x86_64,0.4.1,release,linux,x86_64,,4.4.2,NA,2024-12-19 22:51:02.164991
goat,r-release-linux-x86_64,1.0,release,linux,x86_64,,4.4.2,NA,2024-12-19 22:51:02.164991
grandR,r-release-linux-x86_64,0.2.5,release,linux,x86_64,,4.4.2,NA,2024-12-19 22:51:02.164991
Grouphmap,r-release-linux-x86_64,1.0.0,release,linux,x86_64,,4.4.2,NA,2024-12-19 22:51:02.164991
GseaVis,r-release-linux-x86_64,0.0.5,release,linux,x86_64,,4.4.2,NA,2024-12-19 22:51:02.164991
hypergate,r-release-linux-x86_64,0.8.5,release,linux,x86_64,,4.4.2,NA,2024-12-19 22:51:02.164991
immcp,r-release-linux-x86_64,1.0.3,release,linux,x86_64,,4.4.2,NA,2024-12-19 22:51:02.164991
learningtower,r-release-linux-x86_64,1.0.1,release,linux,x86_64,,4.4.2,NA,2024-12-19 22:51:02.164991
MARVEL,r-release-linux-x86_64,1.4.0,release,linux,x86_64,,4.4.2,NA,2024-12-19 22:51:02.164991
mulea,r-release-linux-x86_64,1.1.1,release,linux,x86_64,,4.4.2,NA,2024-12-19 22:51:02.164991
netdiffuseR,r-release-linux-x86_64,1.22.6,release,linux,x86_64,,4.4.2,NA,2024-12-19 22:51:02.164991
OlinkAnalyze,r-release-linux-x86_64,4.0.2,release,linux,x86_64,,4.4.2,NA,2024-12-19 22:51:02.164991
OralOpioids,r-release-linux-x86_64,2.0.3,release,linux,x86_64,,4.4.2,NA,2024-12-19 22:51:02.164991
