Package,Flavor,Version,R_version,OS,architecture,other,version,revision,Date
GenBinomApps,r-devel-linux-x86_64-debian-gcc,1.1,devel,linux,x86_64,debian-gcc,NA,r82323,2022-05-08 22:58:53
gesca,r-devel-linux-x86_64-debian-gcc,1.0.4,devel,linux,x86_64,debian-gcc,NA,r82323,2022-05-08 22:58:53
plpoisson,r-devel-linux-x86_64-debian-gcc,0.2.0,devel,linux,x86_64,debian-gcc,NA,r82323,2022-05-08 22:58:53
R.methodsS3,r-devel-linux-x86_64-debian-gcc,1.8.1,devel,linux,x86_64,debian-gcc,NA,r82323,2022-05-08 22:58:53
sld,r-devel-linux-x86_64-debian-gcc,1.0.0,devel,linux,x86_64,debian-gcc,NA,r82323,2022-05-08 22:58:53
spMC,r-devel-linux-x86_64-debian-gcc,0.3.11,devel,linux,x86_64,debian-gcc,NA,r82323,2022-05-08 22:58:53
bcv,r-devel-linux-x86_64-fedora-gcc,1.0.1.4,devel,linux,x86_64,fedora-gcc,NA,r82323,2022-05-08 22:58:53
LowRankQP,r-devel-linux-x86_64-fedora-gcc,1.0.4,devel,linux,x86_64,fedora-gcc,NA,r82323,2022-05-08 22:58:53
msgps,r-devel-linux-x86_64-fedora-gcc,1.3.1,devel,linux,x86_64,fedora-gcc,NA,r82323,2022-05-08 22:58:53
pgmm,r-devel-linux-x86_64-fedora-gcc,1.2.5,devel,linux,x86_64,fedora-gcc,NA,r82323,2022-05-08 22:58:53
artfima,r-patched-linux-x86_64,1.5,patched,linux,x86_64,,4.2.0,r82323,2022-05-08 22:58:53
beast,r-patched-linux-x86_64,1.1,patched,linux,x86_64,,4.2.0,r82323,2022-05-08 22:58:53
cepp,r-patched-linux-x86_64,1.7,patched,linux,x86_64,,4.2.0,r82323,2022-05-08 22:58:53
conclust,r-patched-linux-x86_64,1.1,patched,linux,x86_64,,4.2.0,r82323,2022-05-08 22:58:53
enRich,r-patched-linux-x86_64,3.1,patched,linux,x86_64,,4.2.0,r82323,2022-05-08 22:58:53
GenBinomApps,r-patched-linux-x86_64,1.1,patched,linux,x86_64,,4.2.0,r82323,2022-05-08 22:58:53
gesca,r-patched-linux-x86_64,1.0.4,patched,linux,x86_64,,4.2.0,r82323,2022-05-08 22:58:53
hotspot,r-patched-linux-x86_64,1.0,patched,linux,x86_64,,4.2.0,r82323,2022-05-08 22:58:53
JPEN,r-patched-linux-x86_64,1.0,patched,linux,x86_64,,4.2.0,r82323,2022-05-08 22:58:53
kedd,r-patched-linux-x86_64,1.0.3,patched,linux,x86_64,,4.2.0,r82323,2022-05-08 22:58:53
LRTH,r-patched-linux-x86_64,1.3,patched,linux,x86_64,,4.2.0,r82323,2022-05-08 22:58:53
phreeqc,r-patched-linux-x86_64,3.7.4,patched,linux,x86_64,,4.2.0,r82323,2022-05-08 22:58:53
plpoisson,r-patched-linux-x86_64,0.2.0,patched,linux,x86_64,,4.2.0,r82323,2022-05-08 22:58:53
QCSIS,r-patched-linux-x86_64,0.1,patched,linux,x86_64,,4.2.0,r82323,2022-05-08 22:58:53
R.methodsS3,r-patched-linux-x86_64,1.8.1,patched,linux,x86_64,,4.2.0,r82323,2022-05-08 22:58:53
Rcgmin,r-patched-linux-x86_64,2013-2.21,patched,linux,x86_64,,4.2.0,r82323,2022-05-08 22:58:53
riskR,r-patched-linux-x86_64,1.1,patched,linux,x86_64,,4.2.0,r82323,2022-05-08 22:58:53
rpca,r-patched-linux-x86_64,0.2.3,patched,linux,x86_64,,4.2.0,r82323,2022-05-08 22:58:53
RRate,r-patched-linux-x86_64,1.0,patched,linux,x86_64,,4.2.0,r82323,2022-05-08 22:58:53
RSEIS,r-patched-linux-x86_64,4.0-3,patched,linux,x86_64,,4.2.0,r82323,2022-05-08 22:58:53
RYoudaoTranslate,r-patched-linux-x86_64,1.0,patched,linux,x86_64,,4.2.0,r82323,2022-05-08 22:58:53
sinib,r-patched-linux-x86_64,1.0.0,patched,linux,x86_64,,4.2.0,r82323,2022-05-08 22:58:53
sld,r-patched-linux-x86_64,1.0.0,patched,linux,x86_64,,4.2.0,r82323,2022-05-08 22:58:53
spMC,r-patched-linux-x86_64,0.3.11,patched,linux,x86_64,,4.2.0,r82323,2022-05-08 22:58:53
surveyeditor,r-patched-linux-x86_64,1.0,patched,linux,x86_64,,4.2.0,r82323,2022-05-08 22:58:53
swCRTdesign,r-patched-linux-x86_64,3.1,patched,linux,x86_64,,4.2.0,r82323,2022-05-08 22:58:53
wildpoker,r-patched-linux-x86_64,1.1,patched,linux,x86_64,,4.2.0,r82323,2022-05-08 22:58:53
