Package,Flavor,Version,R_version,OS,architecture,other,version,revision,Date
pretest,r-devel-linux-x86_64-debian-clang,0.2,devel,linux,x86_64,debian-clang,NA,r85754,2024-01-03 22:52:26.29818
prettyGraphs,r-devel-linux-x86_64-debian-clang,2.1.6,devel,linux,x86_64,debian-clang,NA,r85754,2024-01-03 22:52:26.29818
prettyR,r-devel-linux-x86_64-debian-clang,2.2-3,devel,linux,x86_64,debian-clang,NA,r85754,2024-01-03 22:52:26.29818
prithulib,r-devel-linux-x86_64-debian-clang,1.0.2,devel,linux,x86_64,debian-clang,NA,r85754,2024-01-03 22:52:26.29818
prnsamplr,r-devel-linux-x86_64-debian-clang,0.3.0,devel,linux,x86_64,debian-clang,NA,r85754,2024-01-03 22:52:26.29818
pro,r-devel-linux-x86_64-debian-clang,0.1.1,devel,linux,x86_64,debian-clang,NA,r85754,2024-01-03 22:52:26.29818
proccalibrad,r-devel-linux-x86_64-debian-clang,0.14,devel,linux,x86_64,debian-clang,NA,r85754,2024-01-03 22:52:26.29818
proj4,r-devel-linux-x86_64-debian-clang,1.0-13,devel,linux,x86_64,debian-clang,NA,r85754,2024-01-03 22:52:26.29818
prop.comb.RR,r-devel-linux-x86_64-debian-clang,1.2,devel,linux,x86_64,debian-clang,NA,r85754,2024-01-03 22:52:26.29818
properties,r-devel-linux-x86_64-debian-clang,0.0-9,devel,linux,x86_64,debian-clang,NA,r85754,2024-01-03 22:52:26.29818
protoclust,r-devel-linux-x86_64-debian-clang,1.6.4,devel,linux,x86_64,debian-clang,NA,r85754,2024-01-03 22:52:26.29818
proxirr,r-devel-linux-x86_64-debian-clang,0.2,devel,linux,x86_64,debian-clang,NA,r85754,2024-01-03 22:52:26.29818
rasterize,r-devel-linux-x86_64-debian-clang,0.1,devel,linux,x86_64,debian-clang,NA,r85754,2024-01-03 22:52:26.29818
rateratio.test,r-devel-linux-x86_64-debian-clang,1.1,devel,linux,x86_64,debian-clang,NA,r85754,2024-01-03 22:52:26.29818
raters,r-devel-linux-x86_64-debian-clang,2.0.3,devel,linux,x86_64,debian-clang,NA,r85754,2024-01-03 22:52:26.29818
rbenchmark,r-devel-linux-x86_64-debian-clang,1.0.0,devel,linux,x86_64,debian-clang,NA,r85754,2024-01-03 22:52:26.29818
rbiouml,r-devel-linux-x86_64-debian-clang,1.11,devel,linux,x86_64,debian-clang,NA,r85754,2024-01-03 22:52:26.29818
rbounds,r-devel-linux-x86_64-debian-clang,2.2,devel,linux,x86_64,debian-clang,NA,r85754,2024-01-03 22:52:26.29818
rcc,r-devel-linux-x86_64-debian-clang,1.0.0,devel,linux,x86_64,debian-clang,NA,r85754,2024-01-03 22:52:26.29818
rcdd,r-devel-linux-x86_64-debian-clang,1.6,devel,linux,x86_64,debian-clang,NA,r85754,2024-01-03 22:52:26.29818
rcdklibs,r-devel-linux-x86_64-debian-clang,2.8,devel,linux,x86_64,debian-clang,NA,r85754,2024-01-03 22:52:26.29818
rcheology,r-devel-linux-x86_64-debian-clang,4.3.2.0,devel,linux,x86_64,debian-clang,NA,r85754,2024-01-03 22:52:26.29818
rct3,r-devel-linux-x86_64-debian-clang,1.0.4,devel,linux,x86_64,debian-clang,NA,r85754,2024-01-03 22:52:26.29818
readHAC,r-devel-linux-x86_64-debian-clang,1.0,devel,linux,x86_64,debian-clang,NA,r85754,2024-01-03 22:52:26.29818
