Package,Flavor,Version,R_version,OS,architecture,other,version,revision,Date
nplplot,r-devel-windows-x86_64,4.6,devel,windows,x86_64,,NA,r82474,2022-06-12 22:56:29
nppbib,r-devel-windows-x86_64,1.2-0,devel,windows,x86_64,,NA,r82474,2022-06-12 22:56:29
nsRFA,r-devel-windows-x86_64,0.7-15,devel,windows,x86_64,,NA,r82474,2022-06-12 22:56:29
pcaL1,r-devel-windows-x86_64,1.5.6,devel,windows,x86_64,,NA,r82474,2022-06-12 22:56:29
Peacock.test,r-devel-windows-x86_64,1.0,devel,windows,x86_64,,NA,r82474,2022-06-12 22:56:29
PHYLOGR,r-devel-windows-x86_64,1.0.11,devel,windows,x86_64,,NA,r82474,2022-06-12 22:56:29
popbio,r-devel-windows-x86_64,2.7,devel,windows,x86_64,,NA,r82474,2022-06-12 22:56:29
pwrFDR,r-devel-windows-x86_64,2.8.9,devel,windows,x86_64,,NA,r82474,2022-06-12 22:56:29
R.oo,r-devel-windows-x86_64,1.24.0,devel,windows,x86_64,,NA,r82474,2022-06-12 22:56:29
Rglpk,r-devel-windows-x86_64,0.6-4,devel,windows,x86_64,,NA,r82474,2022-06-12 22:56:29
RKUM,r-devel-windows-x86_64,0.1.1,devel,windows,x86_64,,NA,r82474,2022-06-12 22:56:29
Rlab,r-devel-windows-x86_64,4.0,devel,windows,x86_64,,NA,r82474,2022-06-12 22:56:29
Rmpi,r-devel-windows-x86_64,0.6-9.2,devel,windows,x86_64,,NA,r82474,2022-06-12 22:56:29
rmutil,r-devel-windows-x86_64,1.1.9,devel,windows,x86_64,,NA,r82474,2022-06-12 22:56:29
Rwave,r-devel-windows-x86_64,2.6-0,devel,windows,x86_64,,NA,r82474,2022-06-12 22:56:29
s20x,r-devel-windows-x86_64,3.1-31,devel,windows,x86_64,,NA,r82474,2022-06-12 22:56:29
sac,r-devel-windows-x86_64,1.0.2,devel,windows,x86_64,,NA,r82474,2022-06-12 22:56:29
som,r-devel-windows-x86_64,0.3-5.1,devel,windows,x86_64,,NA,r82474,2022-06-12 22:56:29
spc,r-devel-windows-x86_64,0.6.6,devel,windows,x86_64,,NA,r82474,2022-06-12 22:56:29
spectralGP,r-devel-windows-x86_64,1.3.3,devel,windows,x86_64,,NA,r82474,2022-06-12 22:56:29
splusTimeDate,r-devel-windows-x86_64,2.5.3,devel,windows,x86_64,,NA,r82474,2022-06-12 22:56:29
sra,r-devel-windows-x86_64,0.1.3,devel,windows,x86_64,,NA,r82474,2022-06-12 22:56:29
ThreeWay,r-devel-windows-x86_64,1.1.3,devel,windows,x86_64,,NA,r82474,2022-06-12 22:56:29
vowels,r-devel-windows-x86_64,1.2-2,devel,windows,x86_64,,NA,r82474,2022-06-12 22:56:29
WrightMap,r-devel-windows-x86_64,1.2.3,devel,windows,x86_64,,NA,r82474,2022-06-12 22:56:29
MetABEL,r-patched-linux-x86_64,0.2-0,patched,linux,x86_64,,4.2.0,r82474,2022-06-12 22:56:29
