Package,Flavor,Version,R_version,OS,architecture,other,version,revision,Date
dhlabR,r-devel-linux-x86_64-fedora-clang,1.0.2,devel,linux,x86_64,fedora-clang,NA,r85666,2023-12-17 22:52:16.026069
rphylopic,r-devel-linux-x86_64-fedora-clang,1.2.2,devel,linux,x86_64,fedora-clang,NA,r85666,2023-12-17 22:52:16.026069
dhlabR,r-devel-linux-x86_64-fedora-gcc,1.0.2,devel,linux,x86_64,fedora-gcc,NA,r85688,2023-12-17 22:52:16.026069
finalfit,r-devel-linux-x86_64-fedora-gcc,1.0.7,devel,linux,x86_64,fedora-gcc,NA,r85688,2023-12-17 22:52:16.026069
rphylopic,r-devel-linux-x86_64-fedora-gcc,1.2.2,devel,linux,x86_64,fedora-gcc,NA,r85688,2023-12-17 22:52:16.026069
admiralonco,r-release-linux-x86_64,0.5.0,release,linux,x86_64,,4.3.2,NA,2023-12-17 22:52:16.026069
admiralophtha,r-release-linux-x86_64,0.3.0,release,linux,x86_64,,4.3.2,NA,2023-12-17 22:52:16.026069
admiralvaccine,r-release-linux-x86_64,0.1.0,release,linux,x86_64,,4.3.2,NA,2023-12-17 22:52:16.026069
baggr,r-release-linux-x86_64,0.7.6,release,linux,x86_64,,4.3.2,NA,2023-12-17 22:52:16.026069
bayesdfa,r-release-linux-x86_64,1.3.1,release,linux,x86_64,,4.3.2,NA,2023-12-17 22:52:16.026069
beanz,r-release-linux-x86_64,3.1,release,linux,x86_64,,4.3.2,NA,2023-12-17 22:52:16.026069
BeeGUTS,r-release-linux-x86_64,1.1.3,release,linux,x86_64,,4.3.2,NA,2023-12-17 22:52:16.026069
bellreg,r-release-linux-x86_64,0.0.1,release,linux,x86_64,,4.3.2,NA,2023-12-17 22:52:16.026069
BINtools,r-release-linux-x86_64,0.2.0,release,linux,x86_64,,4.3.2,NA,2023-12-17 22:52:16.026069
BoomSpikeSlab,r-release-linux-x86_64,1.2.5,release,linux,x86_64,,4.3.2,NA,2023-12-17 22:52:16.026069
BRVM,r-release-linux-x86_64,5.0.0,release,linux,x86_64,,4.3.2,NA,2023-12-17 22:52:16.026069
conStruct,r-release-linux-x86_64,1.0.5,release,linux,x86_64,,4.3.2,NA,2023-12-17 22:52:16.026069
dataverse,r-release-linux-x86_64,0.3.13,release,linux,x86_64,,4.3.2,NA,2023-12-17 22:52:16.026069
DCPO,r-release-linux-x86_64,0.5.3,release,linux,x86_64,,4.3.2,NA,2023-12-17 22:52:16.026069
