Package,Flavor,Version,R_version,OS,architecture,other,version,revision,Date
abn,r-devel-linux-x86_64-fedora-clang,3.1.1,devel,linux,x86_64,fedora-clang,NA,r87181,2024-09-29 22:50:26.680773
agRee,r-devel-linux-x86_64-fedora-clang,0.5-3,devel,linux,x86_64,fedora-clang,NA,r87181,2024-09-29 22:50:26.680773
digitalDLSorteR,r-devel-linux-x86_64-fedora-clang,1.1.0,devel,linux,x86_64,fedora-clang,NA,r87181,2024-09-29 22:50:26.680773
infoelectoral,r-devel-linux-x86_64-fedora-clang,1.0.2,devel,linux,x86_64,fedora-clang,NA,r87181,2024-09-29 22:50:26.680773
rusquant,r-devel-linux-x86_64-fedora-clang,1.1.4,devel,linux,x86_64,fedora-clang,NA,r87181,2024-09-29 22:50:26.680773
SpatialDDLS,r-devel-linux-x86_64-fedora-clang,1.0.2,devel,linux,x86_64,fedora-clang,NA,r87181,2024-09-29 22:50:26.680773
agRee,r-devel-linux-x86_64-fedora-gcc,0.5-3,devel,linux,x86_64,fedora-gcc,NA,r87181,2024-09-29 22:50:26.680773
infoelectoral,r-devel-linux-x86_64-fedora-gcc,1.0.2,devel,linux,x86_64,fedora-gcc,NA,r87181,2024-09-29 22:50:26.680773
rusquant,r-devel-linux-x86_64-fedora-gcc,1.1.4,devel,linux,x86_64,fedora-gcc,NA,r87181,2024-09-29 22:50:26.680773
agRee,r-release-linux-x86_64,0.5-3,release,linux,x86_64,,4.4.1,NA,2024-09-29 22:50:26.680773
AnnoProbe,r-release-linux-x86_64,0.1.7,release,linux,x86_64,,4.4.1,NA,2024-09-29 22:50:26.680773
arcpbf,r-release-linux-x86_64,0.1.5,release,linux,x86_64,,4.4.1,NA,2024-09-29 22:50:26.680773
circhelp,r-release-linux-x86_64,1.1,release,linux,x86_64,,4.4.1,NA,2024-09-29 22:50:26.680773
ElevDistr,r-release-linux-x86_64,1.0.8,release,linux,x86_64,,4.4.1,NA,2024-09-29 22:50:26.680773
FossilSim,r-release-linux-x86_64,2.4.0,release,linux,x86_64,,4.4.1,NA,2024-09-29 22:50:26.680773
gmvjoint,r-release-linux-x86_64,0.4.0,release,linux,x86_64,,4.4.1,NA,2024-09-29 22:50:26.680773
grandR,r-release-linux-x86_64,0.2.5,release,linux,x86_64,,4.4.1,NA,2024-09-29 22:50:26.680773
GSODR,r-release-linux-x86_64,4.1.2,release,linux,x86_64,,4.4.1,NA,2024-09-29 22:50:26.680773
infoelectoral,r-release-linux-x86_64,1.0.2,release,linux,x86_64,,4.4.1,NA,2024-09-29 22:50:26.680773
litterfitter,r-release-linux-x86_64,0.1.3,release,linux,x86_64,,4.4.1,NA,2024-09-29 22:50:26.680773
MetaIntegrator,r-release-linux-x86_64,2.1.3,release,linux,x86_64,,4.4.1,NA,2024-09-29 22:50:26.680773
mi4p,r-release-linux-x86_64,1.1,release,linux,x86_64,,4.4.1,NA,2024-09-29 22:50:26.680773
mtscr,r-release-linux-x86_64,1.0.1,release,linux,x86_64,,4.4.1,NA,2024-09-29 22:50:26.680773
pmartR,r-release-linux-x86_64,2.4.5,release,linux,x86_64,,4.4.1,NA,2024-09-29 22:50:26.680773
semlbci,r-release-linux-x86_64,0.11.2,release,linux,x86_64,,4.4.1,NA,2024-09-29 22:50:26.680773
