Package,Flavor,Version,R_version,OS,architecture,other,version,revision,Date
ao,r-devel-linux-x86_64-fedora-clang,1.1.0,devel,linux,x86_64,fedora-clang,NA,r88140,2025-04-24 22:50:10.864517
applicable,r-devel-linux-x86_64-fedora-clang,0.1.1,devel,linux,x86_64,fedora-clang,NA,r88140,2025-04-24 22:50:10.864517
dynutils,r-devel-linux-x86_64-fedora-clang,1.0.11,devel,linux,x86_64,fedora-clang,NA,r88140,2025-04-24 22:50:10.864517
ggprism,r-devel-linux-x86_64-fedora-clang,1.0.5,devel,linux,x86_64,fedora-clang,NA,r88140,2025-04-24 22:50:10.864517
glossa,r-devel-linux-x86_64-fedora-clang,1.0.0,devel,linux,x86_64,fedora-clang,NA,r88140,2025-04-24 22:50:10.864517
immcp,r-devel-linux-x86_64-fedora-clang,1.0.3,devel,linux,x86_64,fedora-clang,NA,r88140,2025-04-24 22:50:10.864517
quanteda.textstats,r-devel-linux-x86_64-fedora-clang,0.97.2,devel,linux,x86_64,fedora-clang,NA,r88140,2025-04-24 22:50:10.864517
seededlda,r-devel-linux-x86_64-fedora-clang,1.4.2,devel,linux,x86_64,fedora-clang,NA,r88140,2025-04-24 22:50:10.864517
wordvector,r-devel-linux-x86_64-fedora-clang,0.3.0,devel,linux,x86_64,fedora-clang,NA,r88140,2025-04-24 22:50:10.864517
ggprism,r-devel-linux-x86_64-fedora-gcc,1.0.5,devel,linux,x86_64,fedora-gcc,NA,r88154,2025-04-24 22:50:10.864517
glossa,r-devel-linux-x86_64-fedora-gcc,1.0.0,devel,linux,x86_64,fedora-gcc,NA,r88154,2025-04-24 22:50:10.864517
