Package,Flavor,Version,R_version,OS,architecture,other,version,revision,Date
intervals,r-oldrel-windows-ix86+x86_64,0.15.3,oldrel,windows,ix86+x86_64,,4.1.3,NA,2023-04-12 23:01:22
cepiigeodist,r-release-linux-x86_64,0.1,release,linux,x86_64,,4.2.3,NA,2023-04-12 23:01:22
abjData,r-release-macos-arm64,1.1.2,release,macos,arm64,,4.2.0,NA,2023-04-12 23:01:22
airGRdatasets,r-release-macos-arm64,0.1.4,release,macos,arm64,,4.2.0,NA,2023-04-12 23:01:22
bardr,r-release-macos-arm64,0.0.9,release,macos,arm64,,4.2.0,NA,2023-04-12 23:01:22
C19dNUTS,r-release-macos-arm64,1.0.1,release,macos,arm64,,4.2.0,NA,2023-04-12 23:01:22
cepiigeodist,r-release-macos-arm64,0.1,release,macos,arm64,,4.2.0,NA,2023-04-12 23:01:22
chromseq,r-release-macos-arm64,0.1.3,release,macos,arm64,,4.2.0,NA,2023-04-12 23:01:22
corpora,r-release-macos-arm64,0.5-1,release,macos,arm64,,4.2.0,NA,2023-04-12 23:01:22
cropdatape,r-release-macos-arm64,1.0.0,release,macos,arm64,,4.2.0,NA,2023-04-12 23:01:22
DTAplots,r-release-macos-arm64,1.0.2.5,release,macos,arm64,,4.2.0,NA,2023-04-12 23:01:22
DysPIAData,r-release-macos-arm64,0.1.2,release,macos,arm64,,4.2.0,NA,2023-04-12 23:01:22
fishkirkko2015,r-release-macos-arm64,1.0.0,release,macos,arm64,,4.2.0,NA,2023-04-12 23:01:22
folio,r-release-macos-arm64,1.3.0,release,macos,arm64,,4.2.0,NA,2023-04-12 23:01:22
footballpenaltiesBL,r-release-macos-arm64,1.0.0,release,macos,arm64,,4.2.0,NA,2023-04-12 23:01:22
frapplot,r-release-macos-arm64,0.1.3,release,macos,arm64,,4.2.0,NA,2023-04-12 23:01:22
GSA,r-release-macos-arm64,1.03.2,release,macos,arm64,,4.2.0,NA,2023-04-12 23:01:22
guix.install,r-release-macos-arm64,1.0.0,release,macos,arm64,,4.2.0,NA,2023-04-12 23:01:22
hcandersenr,r-release-macos-arm64,0.2.0,release,macos,arm64,,4.2.0,NA,2023-04-12 23:01:22
ISOcodes,r-release-macos-arm64,2022.09.29,release,macos,arm64,,4.2.0,NA,2023-04-12 23:01:22
ivprobit,r-release-macos-arm64,1.1,release,macos,arm64,,4.2.0,NA,2023-04-12 23:01:22
KnapsackSampling,r-release-macos-arm64,0.1.0,release,macos,arm64,,4.2.0,NA,2023-04-12 23:01:22
lexiconPT,r-release-macos-arm64,0.1.0,release,macos,arm64,,4.2.0,NA,2023-04-12 23:01:22
lmSubsets,r-release-macos-arm64,0.5-2,release,macos,arm64,,4.2.0,NA,2023-04-12 23:01:22
loon.data,r-release-macos-arm64,0.1.3,release,macos,arm64,,4.2.0,NA,2023-04-12 23:01:22
LqG,r-release-macos-arm64,0.1.0,release,macos,arm64,,4.2.0,NA,2023-04-12 23:01:22
malvinas,r-release-macos-arm64,0.1.0,release,macos,arm64,,4.2.0,NA,2023-04-12 23:01:22
MASSTIMATE,r-release-macos-arm64,2.0-1,release,macos,arm64,,4.2.0,NA,2023-04-12 23:01:22
MCI,r-release-macos-arm64,1.3.3,release,macos,arm64,,4.2.0,NA,2023-04-12 23:01:22
muckrock,r-release-macos-arm64,0.1.0,release,macos,arm64,,4.2.0,NA,2023-04-12 23:01:22
nordklimdata1,r-release-macos-arm64,1.2,release,macos,arm64,,4.2.0,NA,2023-04-12 23:01:22
nzpullover,r-release-macos-arm64,0.3.0,release,macos,arm64,,4.2.0,NA,2023-04-12 23:01:22
onadata,r-release-macos-arm64,0.1,release,macos,arm64,,4.2.0,NA,2023-04-12 23:01:22
onlineretail,r-release-macos-arm64,0.1.2,release,macos,arm64,,4.2.0,NA,2023-04-12 23:01:22
OpenCL,r-release-macos-arm64,0.2-2,release,macos,arm64,,4.2.0,NA,2023-04-12 23:01:22
orca,r-release-macos-arm64,1.1-1,release,macos,arm64,,4.2.0,NA,2023-04-12 23:01:22
PersianStemmer,r-release-macos-arm64,1.0,release,macos,arm64,,4.2.0,NA,2023-04-12 23:01:22
planets,r-release-macos-arm64,0.1.0,release,macos,arm64,,4.2.0,NA,2023-04-12 23:01:22
ptwikiwords,r-release-macos-arm64,0.0.3,release,macos,arm64,,4.2.0,NA,2023-04-12 23:01:22
REAT,r-release-macos-arm64,3.0.3,release,macos,arm64,,4.2.0,NA,2023-04-12 23:01:22
repairData,r-release-macos-arm64,0.1.0,release,macos,arm64,,4.2.0,NA,2023-04-12 23:01:22
rJava,r-release-macos-arm64,1.0-6,release,macos,arm64,,4.2.0,NA,2023-04-12 23:01:22
rwstats,r-release-macos-arm64,0.1,release,macos,arm64,,4.2.0,NA,2023-04-12 23:01:22
rzmq,r-release-macos-arm64,0.9.8,release,macos,arm64,,4.2.0,NA,2023-04-12 23:01:22
safetyData,r-release-macos-arm64,1.0.0,release,macos,arm64,,4.2.0,NA,2023-04-12 23:01:22
sahpm,r-release-macos-arm64,1.0.1,release,macos,arm64,,4.2.0,NA,2023-04-12 23:01:22
scidesignR,r-release-macos-arm64,1.0.0,release,macos,arm64,,4.2.0,NA,2023-04-12 23:01:22
sotu,r-release-macos-arm64,1.0.4,release,macos,arm64,,4.2.0,NA,2023-04-12 23:01:22
zipfR,r-release-macos-arm64,0.6-70,release,macos,arm64,,4.2.0,NA,2023-04-12 23:01:22
