Package,Flavor,Version,R_version,OS,architecture,other,version,revision,Date
read.gt3x,r-release-linux-x86_64,1.2.0,release,linux,x86_64,,4.4.1,NA,2024-10-06 22:50:27.794897
ReporterScore,r-release-linux-x86_64,0.1.8,release,linux,x86_64,,4.4.1,NA,2024-10-06 22:50:27.794897
ridigbio,r-release-linux-x86_64,0.4.1,release,linux,x86_64,,4.4.1,NA,2024-10-06 22:50:27.794897
RobLoxBioC,r-release-linux-x86_64,1.2.2,release,linux,x86_64,,4.4.1,NA,2024-10-06 22:50:27.794897
rusquant,r-release-linux-x86_64,1.1.4,release,linux,x86_64,,4.4.1,NA,2024-10-06 22:50:27.794897
RVA,r-release-linux-x86_64,0.0.5,release,linux,x86_64,,4.4.1,NA,2024-10-06 22:50:27.794897
SCpubr,r-release-linux-x86_64,2.0.2,release,linux,x86_64,,4.4.1,NA,2024-10-06 22:50:27.794897
SeedMatchR,r-release-linux-x86_64,1.1.1,release,linux,x86_64,,4.4.1,NA,2024-10-06 22:50:27.794897
seeker,r-release-linux-x86_64,1.1.6,release,linux,x86_64,,4.4.1,NA,2024-10-06 22:50:27.794897
slendr,r-release-linux-x86_64,0.9.1,release,linux,x86_64,,4.4.1,NA,2024-10-06 22:50:27.794897
SNPassoc,r-release-linux-x86_64,2.1-0,release,linux,x86_64,,4.4.1,NA,2024-10-06 22:50:27.794897
SQMtools,r-release-linux-x86_64,1.6.3,release,linux,x86_64,,4.4.1,NA,2024-10-06 22:50:27.794897
ssdGSA,r-release-linux-x86_64,0.1.1,release,linux,x86_64,,4.4.1,NA,2024-10-06 22:50:27.794897
stRoke,r-release-linux-x86_64,23.9.1,release,linux,x86_64,,4.4.1,NA,2024-10-06 22:50:27.794897
tfrmt,r-release-linux-x86_64,0.1.2,release,linux,x86_64,,4.4.1,NA,2024-10-06 22:50:27.794897
tinyarray,r-release-linux-x86_64,2.4.2,release,linux,x86_64,,4.4.1,NA,2024-10-06 22:50:27.794897
webdav,r-release-linux-x86_64,0.1.0,release,linux,x86_64,,4.4.1,NA,2024-10-06 22:50:27.794897
weyl,r-release-linux-x86_64,0.0-5,release,linux,x86_64,,4.4.1,NA,2024-10-06 22:50:27.794897
WGCNA,r-release-linux-x86_64,1.73,release,linux,x86_64,,4.4.1,NA,2024-10-06 22:50:27.794897
WhatsR,r-release-linux-x86_64,1.0.4,release,linux,x86_64,,4.4.1,NA,2024-10-06 22:50:27.794897
