Package,Flavor,Version,R_version,OS,architecture,other,version,revision,Date
ncf,r-devel-linux-x86_64-fedora-clang,1.3-2,devel,linux,x86_64,fedora-clang,NA,r82518,2022-07-06 22:53:55
omnibus,r-devel-linux-x86_64-fedora-clang,1.1.2,devel,linux,x86_64,fedora-clang,NA,r82518,2022-07-06 22:53:55
repeated,r-devel-linux-x86_64-fedora-clang,1.1.5,devel,linux,x86_64,fedora-clang,NA,r82518,2022-07-06 22:53:55
rIntervalTree,r-devel-linux-x86_64-fedora-clang,0.1.0,devel,linux,x86_64,fedora-clang,NA,r82518,2022-07-06 22:53:55
ncf,r-devel-linux-x86_64-fedora-gcc,1.3-2,devel,linux,x86_64,fedora-gcc,NA,r82540,2022-07-06 22:53:55
omnibus,r-devel-linux-x86_64-fedora-gcc,1.1.2,devel,linux,x86_64,fedora-gcc,NA,r82540,2022-07-06 22:53:55
repeated,r-devel-linux-x86_64-fedora-gcc,1.1.5,devel,linux,x86_64,fedora-gcc,NA,r82540,2022-07-06 22:53:55
rIntervalTree,r-devel-linux-x86_64-fedora-gcc,0.1.0,devel,linux,x86_64,fedora-gcc,NA,r82540,2022-07-06 22:53:55
gtExtras,r-oldrel-macos-arm64,0.4.0,oldrel,macos,arm64,,4.1.0,NA,2022-07-06 22:53:55
marqLevAlg,r-oldrel-macos-arm64,2.0.6,oldrel,macos,arm64,,4.1.0,NA,2022-07-06 22:53:55
mvnimpute,r-oldrel-macos-arm64,1.0.0,oldrel,macos,arm64,,4.1.0,NA,2022-07-06 22:53:55
PUPAIM,r-oldrel-macos-arm64,0.3.1,oldrel,macos,arm64,,4.1.0,NA,2022-07-06 22:53:55
ragtop,r-oldrel-macos-arm64,1.1.1,oldrel,macos,arm64,,4.1.0,NA,2022-07-06 22:53:55
ROpenCVLite,r-oldrel-macos-arm64,4.55.2,oldrel,macos,arm64,,4.1.0,NA,2022-07-06 22:53:55
sequenza,r-oldrel-macos-arm64,3.0.0,oldrel,macos,arm64,,4.1.0,NA,2022-07-06 22:53:55
