Package,Flavor,Version,R_version,OS,architecture,other,version,revision,Date
AuxSurvey,r-devel-linux-x86_64-fedora-gcc,1.0,devel,linux,x86_64,fedora-gcc,NA,r87452,2025-01-02 22:50:53.917949
borrowr,r-devel-linux-x86_64-fedora-gcc,0.2.0,devel,linux,x86_64,fedora-gcc,NA,r87452,2025-01-02 22:50:53.917949
cauchypca,r-devel-linux-x86_64-fedora-gcc,1.3,devel,linux,x86_64,fedora-gcc,NA,r87452,2025-01-02 22:50:53.917949
choosepc,r-devel-linux-x86_64-fedora-gcc,1.0,devel,linux,x86_64,fedora-gcc,NA,r87452,2025-01-02 22:50:53.917949
CIMTx,r-devel-linux-x86_64-fedora-gcc,1.2.0,devel,linux,x86_64,fedora-gcc,NA,r87452,2025-01-02 22:50:53.917949
cjbart,r-devel-linux-x86_64-fedora-gcc,0.3.2,devel,linux,x86_64,fedora-gcc,NA,r87452,2025-01-02 22:50:53.917949
cols,r-devel-linux-x86_64-fedora-gcc,1.5,devel,linux,x86_64,fedora-gcc,NA,r87452,2025-01-02 22:50:53.917949
Compositional,r-devel-linux-x86_64-fedora-gcc,7.2,devel,linux,x86_64,fedora-gcc,NA,r87452,2025-01-02 22:50:53.917949
crwbmetareg,r-devel-linux-x86_64-fedora-gcc,1.0,devel,linux,x86_64,fedora-gcc,NA,r87452,2025-01-02 22:50:53.917949
dCovTS,r-devel-linux-x86_64-fedora-gcc,1.4,devel,linux,x86_64,fedora-gcc,NA,r87452,2025-01-02 22:50:53.917949
Directional,r-devel-linux-x86_64-fedora-gcc,7.0,devel,linux,x86_64,fedora-gcc,NA,r87452,2025-01-02 22:50:53.917949
do3PCA,r-devel-linux-x86_64-fedora-gcc,1.0.0,devel,linux,x86_64,fedora-gcc,NA,r87452,2025-01-02 22:50:53.917949
FPCdpca,r-devel-linux-x86_64-fedora-gcc,0.1.0,devel,linux,x86_64,fedora-gcc,NA,r87452,2025-01-02 22:50:53.917949
geppe,r-devel-linux-x86_64-fedora-gcc,1.0,devel,linux,x86_64,fedora-gcc,NA,r87452,2025-01-02 22:50:53.917949
MSGARCHelm,r-devel-linux-x86_64-fedora-gcc,0.1.0,devel,linux,x86_64,fedora-gcc,NA,r87452,2025-01-02 22:50:53.917949
mvcauchy,r-devel-linux-x86_64-fedora-gcc,1.1,devel,linux,x86_64,fedora-gcc,NA,r87452,2025-01-02 22:50:53.917949
mvhtests,r-devel-linux-x86_64-fedora-gcc,1.0,devel,linux,x86_64,fedora-gcc,NA,r87452,2025-01-02 22:50:53.917949
nlgm,r-devel-linux-x86_64-fedora-gcc,1.0,devel,linux,x86_64,fedora-gcc,NA,r87452,2025-01-02 22:50:53.917949
PartialNetwork,r-devel-linux-x86_64-fedora-gcc,1.0.4,devel,linux,x86_64,fedora-gcc,NA,r87452,2025-01-02 22:50:53.917949
paths,r-devel-linux-x86_64-fedora-gcc,0.1.1,devel,linux,x86_64,fedora-gcc,NA,r87452,2025-01-02 22:50:53.917949
pchc,r-devel-linux-x86_64-fedora-gcc,1.3,devel,linux,x86_64,fedora-gcc,NA,r87452,2025-01-02 22:50:53.917949
PNAR,r-devel-linux-x86_64-fedora-gcc,1.7,devel,linux,x86_64,fedora-gcc,NA,r87452,2025-01-02 22:50:53.917949
RCTrep,r-devel-linux-x86_64-fedora-gcc,1.2.0,devel,linux,x86_64,fedora-gcc,NA,r87452,2025-01-02 22:50:53.917949
regda,r-devel-linux-x86_64-fedora-gcc,1.0,devel,linux,x86_64,fedora-gcc,NA,r87452,2025-01-02 22:50:53.917949
riAFTBART,r-devel-linux-x86_64-fedora-gcc,0.3.3,devel,linux,x86_64,fedora-gcc,NA,r87452,2025-01-02 22:50:53.917949
SAMTx,r-devel-linux-x86_64-fedora-gcc,0.3.0,devel,linux,x86_64,fedora-gcc,NA,r87452,2025-01-02 22:50:53.917949
SBAGM,r-devel-linux-x86_64-fedora-gcc,0.1.0,devel,linux,x86_64,fedora-gcc,NA,r87452,2025-01-02 22:50:53.917949
spinifex,r-devel-linux-x86_64-fedora-gcc,0.3.7.0,devel,linux,x86_64,fedora-gcc,NA,r87452,2025-01-02 22:50:53.917949
tidytreatment,r-devel-linux-x86_64-fedora-gcc,0.2.2,devel,linux,x86_64,fedora-gcc,NA,r87452,2025-01-02 22:50:53.917949
UBayFS,r-devel-linux-x86_64-fedora-gcc,1.0,devel,linux,x86_64,fedora-gcc,NA,r87452,2025-01-02 22:50:53.917949
ctsem,r-oldrel-macos-arm64,3.10.1,oldrel,macos,arm64,,4.3.1,NA,2025-01-02 22:50:53.917949
