Package,Flavor,Version,R_version,OS,architecture,other,version,revision,Date
Binarize,r-devel-linux-x86_64-debian-clang,1.3.1,devel,linux,x86_64,debian-clang,NA,r86814,2024-06-25 22:50:41.401299
Cairo,r-devel-linux-x86_64-debian-clang,1.6-2,devel,linux,x86_64,debian-clang,NA,r86814,2024-06-25 22:50:41.401299
cofid,r-devel-linux-x86_64-debian-clang,1.0.0,devel,linux,x86_64,debian-clang,NA,r86814,2024-06-25 22:50:41.401299
GenSA,r-devel-linux-x86_64-debian-clang,1.1.14,devel,linux,x86_64,debian-clang,NA,r86814,2024-06-25 22:50:41.401299
isnullptr,r-devel-linux-x86_64-debian-clang,1.0.1,devel,linux,x86_64,debian-clang,NA,r86814,2024-06-25 22:50:41.401299
nleqslv,r-devel-linux-x86_64-debian-clang,3.3.5,devel,linux,x86_64,debian-clang,NA,r86814,2024-06-25 22:50:41.401299
Rcplex,r-devel-linux-x86_64-debian-clang,0.3-6,devel,linux,x86_64,debian-clang,NA,r86814,2024-06-25 22:50:41.401299
nleqslv,r-devel-linux-x86_64-fedora-clang,3.3.5,devel,linux,x86_64,fedora-clang,NA,r86808,2024-06-25 22:50:41.401299
nleqslv,r-devel-linux-x86_64-fedora-gcc,3.3.5,devel,linux,x86_64,fedora-gcc,NA,r86745,2024-06-25 22:50:41.401299
dst,r-oldrel-macos-arm64,1.7.0,oldrel,macos,arm64,,4.3.1,NA,2024-06-25 22:50:41.401299
fastTopics,r-oldrel-macos-arm64,0.6-163,oldrel,macos,arm64,,4.3.1,NA,2024-06-25 22:50:41.401299
gwid,r-oldrel-macos-arm64,0.2.0,oldrel,macos,arm64,,4.3.1,NA,2024-06-25 22:50:41.401299
