Package,Flavor,Version,R_version,OS,architecture,other,version,revision,Date
logicDT,r-devel-linux-x86_64-fedora-clang,1.0.2,devel,linux,x86_64,fedora-clang,NA,r83373,2022-12-05 22:59:28
lpSolve,r-devel-linux-x86_64-fedora-clang,5.6.17,devel,linux,x86_64,fedora-clang,NA,r83373,2022-12-05 22:59:28
xptr,r-devel-linux-x86_64-fedora-clang,1.1.3,devel,linux,x86_64,fedora-clang,NA,r83373,2022-12-05 22:59:28
yaml,r-devel-linux-x86_64-fedora-clang,2.3.6,devel,linux,x86_64,fedora-clang,NA,r83373,2022-12-05 22:59:28
argon2,r-devel-linux-x86_64-fedora-gcc,0.4-0,devel,linux,x86_64,fedora-gcc,NA,r83397,2022-12-05 22:59:28
date,r-devel-linux-x86_64-fedora-gcc,1.2-40,devel,linux,x86_64,fedora-gcc,NA,r83397,2022-12-05 22:59:28
filehash,r-devel-linux-x86_64-fedora-gcc,2.4-3,devel,linux,x86_64,fedora-gcc,NA,r83397,2022-12-05 22:59:28
foreign,r-devel-linux-x86_64-fedora-gcc,0.8-83,devel,linux,x86_64,fedora-gcc,NA,r83397,2022-12-05 22:59:28
highlight,r-devel-linux-x86_64-fedora-gcc,0.5.0,devel,linux,x86_64,fedora-gcc,NA,r83397,2022-12-05 22:59:28
JavaGD,r-devel-linux-x86_64-fedora-gcc,0.6-5,devel,linux,x86_64,fedora-gcc,NA,r83397,2022-12-05 22:59:28
LibOPF,r-devel-linux-x86_64-fedora-gcc,2.6.1,devel,linux,x86_64,fedora-gcc,NA,r83397,2022-12-05 22:59:28
logicDT,r-devel-linux-x86_64-fedora-gcc,1.0.2,devel,linux,x86_64,fedora-gcc,NA,r83397,2022-12-05 22:59:28
lpSolve,r-devel-linux-x86_64-fedora-gcc,5.6.17,devel,linux,x86_64,fedora-gcc,NA,r83397,2022-12-05 22:59:28
nanonext,r-devel-linux-x86_64-fedora-gcc,0.7.1,devel,linux,x86_64,fedora-gcc,NA,r83397,2022-12-05 22:59:28
pbdSLAP,r-devel-linux-x86_64-fedora-gcc,0.3-3,devel,linux,x86_64,fedora-gcc,NA,r83397,2022-12-05 22:59:28
pbdZMQ,r-devel-linux-x86_64-fedora-gcc,0.3-8,devel,linux,x86_64,fedora-gcc,NA,r83397,2022-12-05 22:59:28
pcaL1,r-devel-linux-x86_64-fedora-gcc,1.5.6,devel,linux,x86_64,fedora-gcc,NA,r83397,2022-12-05 22:59:28
PCICt,r-devel-linux-x86_64-fedora-gcc,0.5-4.3,devel,linux,x86_64,fedora-gcc,NA,r83397,2022-12-05 22:59:28
phreeqc,r-devel-linux-x86_64-fedora-gcc,3.7.4,devel,linux,x86_64,fedora-gcc,NA,r83397,2022-12-05 22:59:28
qmvs,r-devel-linux-x86_64-fedora-gcc,0.1.1,devel,linux,x86_64,fedora-gcc,NA,r83397,2022-12-05 22:59:28
randtoolbox,r-devel-linux-x86_64-fedora-gcc,2.0.3,devel,linux,x86_64,fedora-gcc,NA,r83397,2022-12-05 22:59:28
RApiDatetime,r-devel-linux-x86_64-fedora-gcc,0.0.7,devel,linux,x86_64,fedora-gcc,NA,r83397,2022-12-05 22:59:28
Rfmtool,r-devel-linux-x86_64-fedora-gcc,4.1.9,devel,linux,x86_64,fedora-gcc,NA,r83397,2022-12-05 22:59:28
RhpcBLASctl,r-devel-linux-x86_64-fedora-gcc,0.21-247.1,devel,linux,x86_64,fedora-gcc,NA,r83397,2022-12-05 22:59:28
RODBC,r-devel-linux-x86_64-fedora-gcc,1.3-19,devel,linux,x86_64,fedora-gcc,NA,r83397,2022-12-05 22:59:28
Rserve,r-devel-linux-x86_64-fedora-gcc,1.8-11,devel,linux,x86_64,fedora-gcc,NA,r83397,2022-12-05 22:59:28
xptr,r-devel-linux-x86_64-fedora-gcc,1.1.3,devel,linux,x86_64,fedora-gcc,NA,r83397,2022-12-05 22:59:28
yaml,r-devel-linux-x86_64-fedora-gcc,2.3.6,devel,linux,x86_64,fedora-gcc,NA,r83397,2022-12-05 22:59:28
