Package,Flavor,Version,R_version,OS,architecture,other,version,revision,Date
InPosition,r-devel-linux-x86_64-debian-clang,0.12.7.1,devel,linux,x86_64,debian-clang,NA,r88141,2025-04-16 22:50:08.030659
TExPosition,r-devel-linux-x86_64-debian-clang,2.6.10.1,devel,linux,x86_64,debian-clang,NA,r88141,2025-04-16 22:50:08.030659
biomartr,r-oldrel-windows-x86_64,1.0.7,oldrel,windows,x86_64,,4.4.3,NA,2025-04-16 22:50:08.030659
cdlTools,r-oldrel-windows-x86_64,1.13,oldrel,windows,x86_64,,4.4.3,NA,2025-04-16 22:50:08.030659
coreCT,r-oldrel-windows-x86_64,1.3.3,oldrel,windows,x86_64,,4.4.3,NA,2025-04-16 22:50:08.030659
drhutools,r-oldrel-windows-x86_64,1.0.0,oldrel,windows,x86_64,,4.4.3,NA,2025-04-16 22:50:08.030659
DRviaSPCN,r-oldrel-windows-x86_64,0.1.5,oldrel,windows,x86_64,,4.4.3,NA,2025-04-16 22:50:08.030659
ecotrends,r-oldrel-windows-x86_64,1.0,oldrel,windows,x86_64,,4.4.3,NA,2025-04-16 22:50:08.030659
enerscape,r-oldrel-windows-x86_64,1.1.0,oldrel,windows,x86_64,,4.4.3,NA,2025-04-16 22:50:08.030659
exams.forge,r-oldrel-windows-x86_64,1.0.10,oldrel,windows,x86_64,,4.4.3,NA,2025-04-16 22:50:08.030659
geometa,r-oldrel-windows-x86_64,0.9.1,oldrel,windows,x86_64,,4.4.3,NA,2025-04-16 22:50:08.030659
geostatsp,r-oldrel-windows-x86_64,2.0.8,oldrel,windows,x86_64,,4.4.3,NA,2025-04-16 22:50:08.030659
GSEMA,r-oldrel-windows-x86_64,0.99.3,oldrel,windows,x86_64,,4.4.3,NA,2025-04-16 22:50:08.030659
isotracer,r-oldrel-windows-x86_64,1.1.8,oldrel,windows,x86_64,,4.4.3,NA,2025-04-16 22:50:08.030659
lulcc,r-oldrel-windows-x86_64,1.0.4,oldrel,windows,x86_64,,4.4.3,NA,2025-04-16 22:50:08.030659
mixvlmc,r-oldrel-windows-x86_64,0.2.1,oldrel,windows,x86_64,,4.4.3,NA,2025-04-16 22:50:08.030659
movegroup,r-oldrel-windows-x86_64,2024.03.05,oldrel,windows,x86_64,,4.4.3,NA,2025-04-16 22:50:08.030659
mplot,r-oldrel-windows-x86_64,1.0.6,oldrel,windows,x86_64,,4.4.3,NA,2025-04-16 22:50:08.030659
preregr,r-oldrel-windows-x86_64,0.2.9,oldrel,windows,x86_64,,4.4.3,NA,2025-04-16 22:50:08.030659
proteus,r-oldrel-windows-x86_64,1.1.5,oldrel,windows,x86_64,,4.4.3,NA,2025-04-16 22:50:08.030659
revert,r-oldrel-windows-x86_64,0.0.1,oldrel,windows,x86_64,,4.4.3,NA,2025-04-16 22:50:08.030659
RobLoxBioC,r-oldrel-windows-x86_64,1.2.3,oldrel,windows,x86_64,,4.4.3,NA,2025-04-16 22:50:08.030659
sdmvspecies,r-oldrel-windows-x86_64,0.3.2,oldrel,windows,x86_64,,4.4.3,NA,2025-04-16 22:50:08.030659
spNetwork,r-oldrel-windows-x86_64,0.4.4.6,oldrel,windows,x86_64,,4.4.3,NA,2025-04-16 22:50:08.030659
streetscape,r-oldrel-windows-x86_64,1.0.5,oldrel,windows,x86_64,,4.4.3,NA,2025-04-16 22:50:08.030659
survivalMPLdc,r-oldrel-windows-x86_64,0.1.1,oldrel,windows,x86_64,,4.4.3,NA,2025-04-16 22:50:08.030659
topoDistance,r-oldrel-windows-x86_64,1.0.2,oldrel,windows,x86_64,,4.4.3,NA,2025-04-16 22:50:08.030659
usdoj,r-oldrel-windows-x86_64,1.1.1,oldrel,windows,x86_64,,4.4.3,NA,2025-04-16 22:50:08.030659
