Package,Flavor,Version,R_version,OS,architecture,other,version,revision,Date
cpa,r-devel-linux-x86_64-debian-clang,1.0.1,devel,linux,x86_64,debian-clang,NA,r87338,2024-11-19 22:50:39.870146
fgui,r-devel-linux-x86_64-debian-clang,1.0-8,devel,linux,x86_64,debian-clang,NA,r87338,2024-11-19 22:50:39.870146
GrapheR,r-devel-linux-x86_64-debian-clang,1.9-86-5,devel,linux,x86_64,debian-clang,NA,r87338,2024-11-19 22:50:39.870146
modehunt,r-devel-linux-x86_64-debian-clang,1.0.7,devel,linux,x86_64,debian-clang,NA,r87338,2024-11-19 22:50:39.870146
powerpkg,r-devel-linux-x86_64-debian-clang,1.6,devel,linux,x86_64,debian-clang,NA,r87338,2024-11-19 22:50:39.870146
serial,r-devel-linux-x86_64-debian-clang,3.0,devel,linux,x86_64,debian-clang,NA,r87338,2024-11-19 22:50:39.870146
Simile,r-devel-linux-x86_64-debian-clang,1.3.3,devel,linux,x86_64,debian-clang,NA,r87338,2024-11-19 22:50:39.870146
tcltk2,r-devel-linux-x86_64-debian-clang,1.2-11,devel,linux,x86_64,debian-clang,NA,r87338,2024-11-19 22:50:39.870146
TestScorer,r-devel-linux-x86_64-debian-clang,1.7.2,devel,linux,x86_64,debian-clang,NA,r87338,2024-11-19 22:50:39.870146
tkrplot,r-devel-linux-x86_64-debian-clang,0.0-27,devel,linux,x86_64,debian-clang,NA,r87338,2024-11-19 22:50:39.870146
xlsxjars,r-devel-linux-x86_64-debian-clang,0.6.1,devel,linux,x86_64,debian-clang,NA,r87338,2024-11-19 22:50:39.870146
GauPro,r-oldrel-windows-x86_64,0.2.13,oldrel,windows,x86_64,,4.3.3,NA,2024-11-19 22:50:39.870146
glmMisrep,r-oldrel-windows-x86_64,0.1.1,oldrel,windows,x86_64,,4.3.3,NA,2024-11-19 22:50:39.870146
jstor,r-oldrel-windows-x86_64,0.3.11,oldrel,windows,x86_64,,4.3.3,NA,2024-11-19 22:50:39.870146
photon,r-oldrel-windows-x86_64,0.3.1,oldrel,windows,x86_64,,4.3.3,NA,2024-11-19 22:50:39.870146
pmetar,r-oldrel-windows-x86_64,0.5.0,oldrel,windows,x86_64,,4.3.3,NA,2024-11-19 22:50:39.870146
reportRmd,r-oldrel-windows-x86_64,0.1.0,oldrel,windows,x86_64,,4.3.3,NA,2024-11-19 22:50:39.870146
reslr,r-oldrel-windows-x86_64,0.1.1,oldrel,windows,x86_64,,4.3.3,NA,2024-11-19 22:50:39.870146
RobLoxBioC,r-oldrel-windows-x86_64,1.2.2,oldrel,windows,x86_64,,4.3.3,NA,2024-11-19 22:50:39.870146
statBasics,r-oldrel-windows-x86_64,0.2.2,oldrel,windows,x86_64,,4.3.3,NA,2024-11-19 22:50:39.870146
weyl,r-oldrel-windows-x86_64,0.0-5,oldrel,windows,x86_64,,4.3.3,NA,2024-11-19 22:50:39.870146
Rglpk,r-release-windows-x86_64,0.6-5.1,release,windows,x86_64,,4.4.2,NA,2024-11-19 22:50:39.870146
