Package,Flavor,Version,R_version,OS,architecture,other,version,revision,Date
artfima,r-devel-linux-x86_64-debian-gcc,1.5,devel,linux,x86_64,debian-gcc,NA,r82307,2022-05-04 22:57:06
conclust,r-devel-linux-x86_64-debian-gcc,1.1,devel,linux,x86_64,debian-gcc,NA,r82307,2022-05-04 22:57:06
GenBinomApps,r-devel-linux-x86_64-debian-gcc,1.1,devel,linux,x86_64,debian-gcc,NA,r82307,2022-05-04 22:57:06
gesca,r-devel-linux-x86_64-debian-gcc,1.0.4,devel,linux,x86_64,debian-gcc,NA,r82307,2022-05-04 22:57:06
hotspot,r-devel-linux-x86_64-debian-gcc,1.0,devel,linux,x86_64,debian-gcc,NA,r82307,2022-05-04 22:57:06
JPEN,r-devel-linux-x86_64-debian-gcc,1.0,devel,linux,x86_64,debian-gcc,NA,r82307,2022-05-04 22:57:06
LRTH,r-devel-linux-x86_64-debian-gcc,1.3,devel,linux,x86_64,debian-gcc,NA,r82307,2022-05-04 22:57:06
plpoisson,r-devel-linux-x86_64-debian-gcc,0.2.0,devel,linux,x86_64,debian-gcc,NA,r82307,2022-05-04 22:57:06
QCSIS,r-devel-linux-x86_64-debian-gcc,0.1,devel,linux,x86_64,debian-gcc,NA,r82307,2022-05-04 22:57:06
R.methodsS3,r-devel-linux-x86_64-debian-gcc,1.8.1,devel,linux,x86_64,debian-gcc,NA,r82307,2022-05-04 22:57:06
riskR,r-devel-linux-x86_64-debian-gcc,1.1,devel,linux,x86_64,debian-gcc,NA,r82307,2022-05-04 22:57:06
rpca,r-devel-linux-x86_64-debian-gcc,0.2.3,devel,linux,x86_64,debian-gcc,NA,r82307,2022-05-04 22:57:06
sinib,r-devel-linux-x86_64-debian-gcc,1.0.0,devel,linux,x86_64,debian-gcc,NA,r82307,2022-05-04 22:57:06
sld,r-devel-linux-x86_64-debian-gcc,1.0.0,devel,linux,x86_64,debian-gcc,NA,r82307,2022-05-04 22:57:06
spMC,r-devel-linux-x86_64-debian-gcc,0.3.11,devel,linux,x86_64,debian-gcc,NA,r82307,2022-05-04 22:57:06
wildpoker,r-devel-linux-x86_64-debian-gcc,1.1,devel,linux,x86_64,debian-gcc,NA,r82307,2022-05-04 22:57:06
abundant,r-devel-windows-x86_64,1.2,devel,windows,x86_64,,NA,r82307,2022-05-04 22:57:06
alabama,r-devel-windows-x86_64,2022.4-1,devel,windows,x86_64,,NA,r82307,2022-05-04 22:57:06
apng,r-devel-windows-x86_64,1.1,devel,windows,x86_64,,NA,r82307,2022-05-04 22:57:06
arfima,r-devel-windows-x86_64,1.8-0,devel,windows,x86_64,,NA,r82307,2022-05-04 22:57:06
asd,r-devel-windows-x86_64,2.2,devel,windows,x86_64,,NA,r82307,2022-05-04 22:57:06
ata,r-devel-windows-x86_64,1.1.1,devel,windows,x86_64,,NA,r82307,2022-05-04 22:57:06
aws,r-devel-windows-x86_64,2.5-1,devel,windows,x86_64,,NA,r82307,2022-05-04 22:57:06
bartMachineJARs,r-devel-windows-x86_64,1.1,devel,windows,x86_64,,NA,r82307,2022-05-04 22:57:06
base64enc,r-devel-windows-x86_64,0.1-3,devel,windows,x86_64,,NA,r82307,2022-05-04 22:57:06
bigsplines,r-devel-windows-x86_64,1.1-1,devel,windows,x86_64,,NA,r82307,2022-05-04 22:57:06
breakage,r-devel-windows-x86_64,1.1-1,devel,windows,x86_64,,NA,r82307,2022-05-04 22:57:06
