Package,Flavor,Version,R_version,OS,architecture,other,version,revision,Date
ern,r-devel-linux-x86_64-fedora-gcc,1.3.1,devel,linux,x86_64,fedora-gcc,NA,r86029,2024-03-10 22:51:06.689815
jmBIG,r-devel-linux-x86_64-fedora-gcc,0.1.1,devel,linux,x86_64,fedora-gcc,NA,r86029,2024-03-10 22:51:06.689815
metamisc,r-devel-linux-x86_64-fedora-gcc,0.4.0,devel,linux,x86_64,fedora-gcc,NA,r86029,2024-03-10 22:51:06.689815
neojags,r-devel-linux-x86_64-fedora-gcc,0.1.4,devel,linux,x86_64,fedora-gcc,NA,r86029,2024-03-10 22:51:06.689815
pivmet,r-devel-linux-x86_64-fedora-gcc,0.5.0,devel,linux,x86_64,fedora-gcc,NA,r86029,2024-03-10 22:51:06.689815
runMCMCbtadjust,r-devel-linux-x86_64-fedora-gcc,1.0.5,devel,linux,x86_64,fedora-gcc,NA,r86029,2024-03-10 22:51:06.689815
simodels,r-devel-linux-x86_64-fedora-gcc,0.0.5,devel,linux,x86_64,fedora-gcc,NA,r86029,2024-03-10 22:51:06.689815
surveyvoi,r-devel-linux-x86_64-fedora-gcc,1.0.6,devel,linux,x86_64,fedora-gcc,NA,r86029,2024-03-10 22:51:06.689815
swfscMisc,r-devel-linux-x86_64-fedora-gcc,1.6.5,devel,linux,x86_64,fedora-gcc,NA,r86029,2024-03-10 22:51:06.689815
tidybayes,r-devel-linux-x86_64-fedora-gcc,3.0.6,devel,linux,x86_64,fedora-gcc,NA,r86029,2024-03-10 22:51:06.689815
visOmopResults,r-devel-linux-x86_64-fedora-gcc,0.0.1,devel,linux,x86_64,fedora-gcc,NA,r86029,2024-03-10 22:51:06.689815
inTextSummaryTable,r-oldrel-macos-arm64,3.3.2,oldrel,macos,arm64,,4.2.3,NA,2024-03-10 22:51:06.689815
ctsem,r-release-macos-arm64,3.9.1,release,macos,arm64,,4.3.1,NA,2024-03-10 22:51:06.689815
inTextSummaryTable,r-release-macos-arm64,3.3.2,release,macos,arm64,,4.3.1,NA,2024-03-10 22:51:06.689815
patientProfilesVis,r-release-macos-arm64,2.0.7,release,macos,arm64,,4.3.1,NA,2024-03-10 22:51:06.689815
