Package,Flavor,Version,R_version,OS,architecture,other,version,revision,Date
BiasedUrn,r-devel-linux-x86_64-fedora-clang,1.07,devel,linux,x86_64,fedora-clang,NA,r82828,2022-09-23 23:33:03
deal,r-devel-linux-x86_64-fedora-clang,1.2-39,devel,linux,x86_64,fedora-clang,NA,r82828,2022-09-23 23:33:03
gllm,r-devel-linux-x86_64-fedora-clang,0.37,devel,linux,x86_64,fedora-clang,NA,r82828,2022-09-23 23:33:03
icapca,r-devel-linux-x86_64-fedora-clang,1.1,devel,linux,x86_64,fedora-clang,NA,r82828,2022-09-23 23:33:03
interpret,r-devel-linux-x86_64-fedora-clang,0.1.26,devel,linux,x86_64,fedora-clang,NA,r82828,2022-09-23 23:33:03
lpSolve,r-devel-linux-x86_64-fedora-clang,5.6.16,devel,linux,x86_64,fedora-clang,NA,r82828,2022-09-23 23:33:03
lpSolveAPI,r-devel-linux-x86_64-fedora-clang,5.5.2.0-17.8,devel,linux,x86_64,fedora-clang,NA,r82828,2022-09-23 23:33:03
msgps,r-devel-linux-x86_64-fedora-clang,1.3.4,devel,linux,x86_64,fedora-clang,NA,r82828,2022-09-23 23:33:03
PearsonDS,r-devel-linux-x86_64-fedora-clang,1.2.2,devel,linux,x86_64,fedora-clang,NA,r82828,2022-09-23 23:33:03
polyclip,r-devel-linux-x86_64-fedora-clang,1.10-0,devel,linux,x86_64,fedora-clang,NA,r82828,2022-09-23 23:33:03
Rfmtool,r-devel-linux-x86_64-fedora-clang,4.1.8,devel,linux,x86_64,fedora-clang,NA,r82828,2022-09-23 23:33:03
Rttf2pt1,r-devel-linux-x86_64-fedora-clang,1.3.10,devel,linux,x86_64,fedora-clang,NA,r82828,2022-09-23 23:33:03
subrank,r-devel-linux-x86_64-fedora-clang,0.9.9.1,devel,linux,x86_64,fedora-clang,NA,r82828,2022-09-23 23:33:03
epitweetr,r-devel-linux-x86_64-fedora-gcc,2.0.3,devel,linux,x86_64,fedora-gcc,NA,r82861,2022-09-23 23:33:03
