Package,Flavor,Version,R_version,OS,architecture,other,version,revision,Date
audio,r-devel-linux-x86_64-debian-clang,0.1-11,devel,linux,x86_64,debian-clang,NA,r88988,2025-11-07 22:52:14.452859
Binarize,r-devel-linux-x86_64-debian-clang,1.3.1,devel,linux,x86_64,debian-clang,NA,r88988,2025-11-07 22:52:14.452859
essentials,r-devel-linux-x86_64-debian-clang,0.1.0,devel,linux,x86_64,debian-clang,NA,r88988,2025-11-07 22:52:14.452859
expint,r-devel-linux-x86_64-debian-clang,0.1-8,devel,linux,x86_64,debian-clang,NA,r88988,2025-11-07 22:52:14.452859
fastmatch,r-devel-linux-x86_64-debian-clang,1.1-6,devel,linux,x86_64,debian-clang,NA,r88988,2025-11-07 22:52:14.452859
gafit,r-devel-linux-x86_64-debian-clang,0.5.1,devel,linux,x86_64,debian-clang,NA,r88988,2025-11-07 22:52:14.452859
GenSA,r-devel-linux-x86_64-debian-clang,1.1.14.1,devel,linux,x86_64,debian-clang,NA,r88988,2025-11-07 22:52:14.452859
gsl,r-devel-linux-x86_64-debian-clang,2.1-8,devel,linux,x86_64,debian-clang,NA,r88988,2025-11-07 22:52:14.452859
iotools,r-devel-linux-x86_64-debian-clang,0.3-5,devel,linux,x86_64,debian-clang,NA,r88988,2025-11-07 22:52:14.452859
mmap,r-devel-linux-x86_64-debian-clang,0.6-22,devel,linux,x86_64,debian-clang,NA,r88988,2025-11-07 22:52:14.452859
quotedargs,r-devel-linux-x86_64-debian-clang,0.1.3,devel,linux,x86_64,debian-clang,NA,r88988,2025-11-07 22:52:14.452859
Rbeast,r-devel-linux-x86_64-debian-clang,1.0.1,devel,linux,x86_64,debian-clang,NA,r88988,2025-11-07 22:52:14.452859
rJava,r-devel-linux-x86_64-debian-clang,1.0-11,devel,linux,x86_64,debian-clang,NA,r88988,2025-11-07 22:52:14.452859
rrapply,r-devel-linux-x86_64-debian-clang,1.2.7,devel,linux,x86_64,debian-clang,NA,r88988,2025-11-07 22:52:14.452859
RSclient,r-devel-linux-x86_64-debian-clang,0.7-10,devel,linux,x86_64,debian-clang,NA,r88988,2025-11-07 22:52:14.452859
splusTimeDate,r-devel-linux-x86_64-debian-clang,2.5.8,devel,linux,x86_64,debian-clang,NA,r88988,2025-11-07 22:52:14.452859
vistla,r-devel-linux-x86_64-debian-clang,2.1.1,devel,linux,x86_64,debian-clang,NA,r88988,2025-11-07 22:52:14.452859
yaml,r-devel-linux-x86_64-debian-clang,2.3.10,devel,linux,x86_64,debian-clang,NA,r88988,2025-11-07 22:52:14.452859
