Package,Flavor,Version,R_version,OS,architecture,other,version,revision,Date
fangs,r-devel-linux-x86_64-debian-clang,0.2.17,devel,linux,x86_64,debian-clang,NA,r87984,2025-03-18 22:50:59.864397
hellorust,r-devel-linux-x86_64-debian-clang,1.2.2,devel,linux,x86_64,debian-clang,NA,r87984,2025-03-18 22:50:59.864397
LibOPF,r-devel-linux-x86_64-debian-clang,2.6.2,devel,linux,x86_64,debian-clang,NA,r87984,2025-03-18 22:50:59.864397
lpSolveAPI,r-devel-linux-x86_64-debian-clang,5.5.2.0-17.12,devel,linux,x86_64,debian-clang,NA,r87984,2025-03-18 22:50:59.864397
Rcsdp,r-devel-linux-x86_64-debian-clang,0.1.57.5,devel,linux,x86_64,debian-clang,NA,r87984,2025-03-18 22:50:59.864397
Rdsdp,r-devel-linux-x86_64-debian-clang,1.0.5.2.1,devel,linux,x86_64,debian-clang,NA,r87984,2025-03-18 22:50:59.864397
salso,r-devel-linux-x86_64-debian-clang,0.3.42,devel,linux,x86_64,debian-clang,NA,r87984,2025-03-18 22:50:59.864397
LibOPF,r-devel-linux-x86_64-fedora-gcc,2.6.2,devel,linux,x86_64,fedora-gcc,NA,r87917,2025-03-18 22:50:59.864397
Rcsdp,r-devel-linux-x86_64-fedora-gcc,0.1.57.5,devel,linux,x86_64,fedora-gcc,NA,r87917,2025-03-18 22:50:59.864397
Rdsdp,r-devel-linux-x86_64-fedora-gcc,1.0.5.2.1,devel,linux,x86_64,fedora-gcc,NA,r87917,2025-03-18 22:50:59.864397
