Package,Flavor,Version,R_version,OS,architecture,other,version,revision,Date
annmatrix,r-devel-linux-x86_64-debian-clang,0.1.2,devel,linux,x86_64,debian-clang,NA,r85459,2023-11-04 22:51:30.088893
aws,r-devel-linux-x86_64-debian-clang,2.5-3,devel,linux,x86_64,debian-clang,NA,r85459,2023-11-04 22:51:30.088893
float,r-devel-linux-x86_64-debian-clang,0.3-1,devel,linux,x86_64,debian-clang,NA,r85459,2023-11-04 22:51:30.088893
html5,r-devel-linux-x86_64-debian-clang,1.0.2,devel,linux,x86_64,debian-clang,NA,r85459,2023-11-04 22:51:30.088893
JATSdecoder,r-devel-linux-x86_64-debian-clang,1.2.0,devel,linux,x86_64,debian-clang,NA,r85459,2023-11-04 22:51:30.088893
m61r,r-devel-linux-x86_64-debian-clang,0.0.3,devel,linux,x86_64,debian-clang,NA,r85459,2023-11-04 22:51:30.088893
nanonext,r-devel-linux-x86_64-debian-clang,0.10.2,devel,linux,x86_64,debian-clang,NA,r85459,2023-11-04 22:51:30.088893
omnibus,r-devel-linux-x86_64-debian-clang,1.2.7,devel,linux,x86_64,debian-clang,NA,r85459,2023-11-04 22:51:30.088893
pgam,r-devel-linux-x86_64-debian-clang,0.4.17,devel,linux,x86_64,debian-clang,NA,r85459,2023-11-04 22:51:30.088893
phonTools,r-devel-linux-x86_64-debian-clang,0.2-2.1,devel,linux,x86_64,debian-clang,NA,r85459,2023-11-04 22:51:30.088893
poker,r-devel-linux-x86_64-debian-clang,0.8.8,devel,linux,x86_64,debian-clang,NA,r85459,2023-11-04 22:51:30.088893
scagnostics,r-devel-linux-x86_64-debian-clang,0.2-6,devel,linux,x86_64,debian-clang,NA,r85459,2023-11-04 22:51:30.088893
SCMA,r-devel-linux-x86_64-debian-clang,1.3.1,devel,linux,x86_64,debian-clang,NA,r85459,2023-11-04 22:51:30.088893
SCRT,r-devel-linux-x86_64-debian-clang,1.3.1,devel,linux,x86_64,debian-clang,NA,r85459,2023-11-04 22:51:30.088893
visualize,r-devel-linux-x86_64-debian-clang,4.4.0,devel,linux,x86_64,debian-clang,NA,r85459,2023-11-04 22:51:30.088893
AnanseSeurat,r-devel-linux-x86_64-fedora-clang,1.1.0,devel,linux,x86_64,fedora-clang,NA,r85466,2023-11-04 22:51:30.088893
Canek,r-devel-linux-x86_64-fedora-clang,0.2.3,devel,linux,x86_64,fedora-clang,NA,r85466,2023-11-04 22:51:30.088893
CIDER,r-devel-linux-x86_64-fedora-clang,0.99.1,devel,linux,x86_64,fedora-clang,NA,r85466,2023-11-04 22:51:30.088893
clustree,r-devel-linux-x86_64-fedora-clang,0.5.0,devel,linux,x86_64,fedora-clang,NA,r85466,2023-11-04 22:51:30.088893
CSCDRNA,r-devel-linux-x86_64-fedora-clang,1.0.3,devel,linux,x86_64,fedora-clang,NA,r85466,2023-11-04 22:51:30.088893
PRECAST,r-devel-linux-x86_64-fedora-clang,1.6.2,devel,linux,x86_64,fedora-clang,NA,r85466,2023-11-04 22:51:30.088893
scAnnotate,r-devel-linux-x86_64-fedora-clang,0.1.1,devel,linux,x86_64,fedora-clang,NA,r85466,2023-11-04 22:51:30.088893
scCustomize,r-devel-linux-x86_64-fedora-clang,1.1.3,devel,linux,x86_64,fedora-clang,NA,r85466,2023-11-04 22:51:30.088893
SPECK,r-devel-linux-x86_64-fedora-clang,0.1.1,devel,linux,x86_64,fedora-clang,NA,r85466,2023-11-04 22:51:30.088893
VAM,r-devel-linux-x86_64-fedora-clang,1.0.0,devel,linux,x86_64,fedora-clang,NA,r85466,2023-11-04 22:51:30.088893
hive,r-oldrel-windows-x86_64,0.2-2,oldrel,windows,x86_64,,4.2.3,NA,2023-11-04 22:51:30.088893
