Package,Flavor,Version,R_version,OS,architecture,other,version,revision,Date
canadacovid,r-devel-linux-x86_64-debian-gcc,0.3.3,devel,linux,x86_64,debian-gcc,NA,r82611,2022-07-23 22:52:06
cbsodataR,r-devel-linux-x86_64-debian-gcc,0.5.1,devel,linux,x86_64,debian-gcc,NA,r82611,2022-07-23 22:52:06
covid19swiss,r-devel-linux-x86_64-debian-gcc,0.1.0,devel,linux,x86_64,debian-gcc,NA,r82611,2022-07-23 22:52:06
CSHShydRology,r-devel-linux-x86_64-debian-gcc,1.2.1,devel,linux,x86_64,debian-gcc,NA,r82611,2022-07-23 22:52:06
EHRtemporalVariability,r-devel-linux-x86_64-debian-gcc,1.1.4,devel,linux,x86_64,debian-gcc,NA,r82611,2022-07-23 22:52:06
factset.protobuf.stachextensions,r-devel-linux-x86_64-debian-gcc,1.0.1,devel,linux,x86_64,debian-gcc,NA,r82611,2022-07-23 22:52:06
fwi.fbp,r-devel-linux-x86_64-debian-gcc,1.7,devel,linux,x86_64,debian-gcc,NA,r82611,2022-07-23 22:52:06
hlaR,r-devel-linux-x86_64-debian-gcc,0.1.3,devel,linux,x86_64,debian-gcc,NA,r82611,2022-07-23 22:52:06
InteRD,r-devel-linux-x86_64-debian-gcc,0.1.0,devel,linux,x86_64,debian-gcc,NA,r82611,2022-07-23 22:52:06
LDATS,r-devel-linux-x86_64-debian-gcc,0.2.7,devel,linux,x86_64,debian-gcc,NA,r82611,2022-07-23 22:52:06
learningtower,r-devel-linux-x86_64-debian-gcc,1.0.0,devel,linux,x86_64,debian-gcc,NA,r82611,2022-07-23 22:52:06
mapping,r-devel-linux-x86_64-debian-gcc,1.3,devel,linux,x86_64,debian-gcc,NA,r82611,2022-07-23 22:52:06
medrxivr,r-devel-linux-x86_64-debian-gcc,0.0.5,devel,linux,x86_64,debian-gcc,NA,r82611,2022-07-23 22:52:06
MicroMoB,r-devel-linux-x86_64-debian-gcc,0.1.0,devel,linux,x86_64,debian-gcc,NA,r82611,2022-07-23 22:52:06
nhdplusTools,r-devel-linux-x86_64-debian-gcc,0.5.5,devel,linux,x86_64,debian-gcc,NA,r82611,2022-07-23 22:52:06
novelforestSG,r-devel-linux-x86_64-debian-gcc,1.2.1,devel,linux,x86_64,debian-gcc,NA,r82611,2022-07-23 22:52:06
osmextract,r-devel-linux-x86_64-debian-gcc,0.4.0,devel,linux,x86_64,debian-gcc,NA,r82611,2022-07-23 22:52:06
osmose,r-devel-linux-x86_64-debian-gcc,3.3.4,devel,linux,x86_64,debian-gcc,NA,r82611,2022-07-23 22:52:06
pkgndep,r-devel-linux-x86_64-debian-gcc,1.1.4,devel,linux,x86_64,debian-gcc,NA,r82611,2022-07-23 22:52:06
promor,r-devel-linux-x86_64-debian-gcc,0.1.0,devel,linux,x86_64,debian-gcc,NA,r82611,2022-07-23 22:52:06
qtl2ggplot,r-devel-linux-x86_64-debian-gcc,1.2.1,devel,linux,x86_64,debian-gcc,NA,r82611,2022-07-23 22:52:06
read.gt3x,r-devel-linux-x86_64-debian-gcc,1.2.0,devel,linux,x86_64,debian-gcc,NA,r82611,2022-07-23 22:52:06
restrictedMVN,r-devel-linux-x86_64-debian-gcc,1.0,devel,linux,x86_64,debian-gcc,NA,r82611,2022-07-23 22:52:06
rKolada,r-devel-linux-x86_64-debian-gcc,0.2.1,devel,linux,x86_64,debian-gcc,NA,r82611,2022-07-23 22:52:06
RMixtComp,r-devel-linux-x86_64-debian-gcc,4.1.3,devel,linux,x86_64,debian-gcc,NA,r82611,2022-07-23 22:52:06
scSorter,r-devel-linux-x86_64-debian-gcc,0.0.2,devel,linux,x86_64,debian-gcc,NA,r82611,2022-07-23 22:52:06
CSHShydRology,r-devel-linux-x86_64-fedora-gcc,1.2.1,devel,linux,x86_64,fedora-gcc,NA,r82598,2022-07-23 22:52:06
sgsR,r-oldrel-macos-arm64,1.0.0,oldrel,macos,arm64,,4.1.0,NA,2022-07-23 22:52:06
spectralR,r-oldrel-macos-arm64,0.1.2,oldrel,macos,arm64,,4.1.0,NA,2022-07-23 22:52:06
