Package,Flavor,Version,R_version,OS,architecture,other,version,revision,Date
adaptiveGPCA,r-devel-linux-x86_64-fedora-clang,0.1.3,devel,linux,x86_64,fedora-clang,NA,r89582,2026-03-12 23:00:55.70658
autoGO,r-devel-linux-x86_64-fedora-clang,1.0.3,devel,linux,x86_64,fedora-clang,NA,r89582,2026-03-12 23:00:55.70658
BaHZING,r-devel-linux-x86_64-fedora-clang,1.0.0,devel,linux,x86_64,fedora-clang,NA,r89582,2026-03-12 23:00:55.70658
BigDataStatMeth,r-devel-linux-x86_64-fedora-clang,1.0.3,devel,linux,x86_64,fedora-clang,NA,r89582,2026-03-12 23:00:55.70658
breakaway,r-devel-linux-x86_64-fedora-clang,4.8.4,devel,linux,x86_64,fedora-clang,NA,r89582,2026-03-12 23:00:55.70658
chem16S,r-devel-linux-x86_64-fedora-clang,1.2.0,devel,linux,x86_64,fedora-clang,NA,r89582,2026-03-12 23:00:55.70658
clustermole,r-devel-linux-x86_64-fedora-clang,1.1.1,devel,linux,x86_64,fedora-clang,NA,r89582,2026-03-12 23:00:55.70658
eDNAfuns,r-devel-linux-x86_64-fedora-clang,0.1.0,devel,linux,x86_64,fedora-clang,NA,r89582,2026-03-12 23:00:55.70658
file2meco,r-devel-linux-x86_64-fedora-clang,0.9.1,devel,linux,x86_64,fedora-clang,NA,r89582,2026-03-12 23:00:55.70658
FLORAL,r-devel-linux-x86_64-fedora-clang,0.7.0,devel,linux,x86_64,fedora-clang,NA,r89582,2026-03-12 23:00:55.70658
GSEMA,r-devel-linux-x86_64-fedora-clang,0.99.4,devel,linux,x86_64,fedora-clang,NA,r89582,2026-03-12 23:00:55.70658
hicream,r-devel-linux-x86_64-fedora-clang,0.0.4,devel,linux,x86_64,fedora-clang,NA,r89582,2026-03-12 23:00:55.70658
holobiont,r-devel-linux-x86_64-fedora-clang,0.1.3,devel,linux,x86_64,fedora-clang,NA,r89582,2026-03-12 23:00:55.70658
HybridMicrobiomes,r-devel-linux-x86_64-fedora-clang,0.1.1,devel,linux,x86_64,fedora-clang,NA,r89582,2026-03-12 23:00:55.70658
karyotapR,r-devel-linux-x86_64-fedora-clang,1.0.2,devel,linux,x86_64,fedora-clang,NA,r89582,2026-03-12 23:00:55.70658
LOMAR,r-devel-linux-x86_64-fedora-clang,0.5.2,devel,linux,x86_64,fedora-clang,NA,r89582,2026-03-12 23:00:55.70658
microbial,r-devel-linux-x86_64-fedora-clang,0.0.22,devel,linux,x86_64,fedora-clang,NA,r89582,2026-03-12 23:00:55.70658
MicrobiomeSurv,r-devel-linux-x86_64-fedora-clang,0.1.0,devel,linux,x86_64,fedora-clang,NA,r89582,2026-03-12 23:00:55.70658
mixKernel,r-devel-linux-x86_64-fedora-clang,0.9-2,devel,linux,x86_64,fedora-clang,NA,r89582,2026-03-12 23:00:55.70658
multimedia,r-devel-linux-x86_64-fedora-clang,0.2.0,devel,linux,x86_64,fedora-clang,NA,r89582,2026-03-12 23:00:55.70658
nnmf,r-devel-linux-x86_64-fedora-clang,1.1,devel,linux,x86_64,fedora-clang,NA,r89582,2026-03-12 23:00:55.70658
OmicFlow,r-devel-linux-x86_64-fedora-clang,1.5.1,devel,linux,x86_64,fedora-clang,NA,r89582,2026-03-12 23:00:55.70658
phyloseqGraphTest,r-devel-linux-x86_64-fedora-clang,0.1.1,devel,linux,x86_64,fedora-clang,NA,r89582,2026-03-12 23:00:55.70658
psSubpathway,r-devel-linux-x86_64-fedora-clang,0.1.3,devel,linux,x86_64,fedora-clang,NA,r89582,2026-03-12 23:00:55.70658
rDataPipeline,r-devel-linux-x86_64-fedora-clang,0.60.0,devel,linux,x86_64,fedora-clang,NA,r89582,2026-03-12 23:00:55.70658
rliger,r-devel-linux-x86_64-fedora-clang,2.2.1,devel,linux,x86_64,fedora-clang,NA,r89582,2026-03-12 23:00:55.70658
Rsearch,r-devel-linux-x86_64-fedora-clang,1.0.0,devel,linux,x86_64,fedora-clang,NA,r89582,2026-03-12 23:00:55.70658
SCdeconR,r-devel-linux-x86_64-fedora-clang,1.0.0,devel,linux,x86_64,fedora-clang,NA,r89582,2026-03-12 23:00:55.70658
scMappR,r-devel-linux-x86_64-fedora-clang,1.0.12,devel,linux,x86_64,fedora-clang,NA,r89582,2026-03-12 23:00:55.70658
SIGN,r-devel-linux-x86_64-fedora-clang,0.1.0,devel,linux,x86_64,fedora-clang,NA,r89582,2026-03-12 23:00:55.70658
SMDIC,r-devel-linux-x86_64-fedora-clang,0.1.6,devel,linux,x86_64,fedora-clang,NA,r89582,2026-03-12 23:00:55.70658
smer,r-devel-linux-x86_64-fedora-clang,0.0.2,devel,linux,x86_64,fedora-clang,NA,r89582,2026-03-12 23:00:55.70658
spatialGE,r-devel-linux-x86_64-fedora-clang,1.2.2,devel,linux,x86_64,fedora-clang,NA,r89582,2026-03-12 23:00:55.70658
speedytax,r-devel-linux-x86_64-fedora-clang,1.0.4,devel,linux,x86_64,fedora-clang,NA,r89582,2026-03-12 23:00:55.70658
structSSI,r-devel-linux-x86_64-fedora-clang,1.2.1,devel,linux,x86_64,fedora-clang,NA,r89582,2026-03-12 23:00:55.70658
treediff,r-devel-linux-x86_64-fedora-clang,0.2.2,devel,linux,x86_64,fedora-clang,NA,r89582,2026-03-12 23:00:55.70658
