Package,Flavor,Version,R_version,OS,architecture,other,version,revision,Date
dhis2r,r-devel-linux-x86_64-fedora-clang,0.3.0,devel,linux,x86_64,fedora-clang,NA,r87365,2024-12-08 22:50:31.436735
AssocAFC,r-release-linux-x86_64,1.0.2,release,linux,x86_64,,4.4.2,NA,2024-12-08 22:50:31.436735
CHFF,r-release-linux-x86_64,0.1.0,release,linux,x86_64,,4.4.2,NA,2024-12-08 22:50:31.436735
CompareTests,r-release-linux-x86_64,1.2,release,linux,x86_64,,4.4.2,NA,2024-12-08 22:50:31.436735
Dodge,r-release-linux-x86_64,0.9-2,release,linux,x86_64,,4.4.2,NA,2024-12-08 22:50:31.436735
NLRoot,r-release-linux-x86_64,1.0,release,linux,x86_64,,4.4.2,NA,2024-12-08 22:50:31.436735
pco,r-release-linux-x86_64,1.0.1,release,linux,x86_64,,4.4.2,NA,2024-12-08 22:50:31.436735
ridittools,r-release-linux-x86_64,0.1,release,linux,x86_64,,4.4.2,NA,2024-12-08 22:50:31.436735
RPPairwiseDesign,r-release-linux-x86_64,1.0,release,linux,x86_64,,4.4.2,NA,2024-12-08 22:50:31.436735
Simile,r-release-linux-x86_64,1.3.3,release,linux,x86_64,,4.4.2,NA,2024-12-08 22:50:31.436735
suRtex,r-release-linux-x86_64,0.9,release,linux,x86_64,,4.4.2,NA,2024-12-08 22:50:31.436735
